ThumbPrint,cnt_benign,cnt_malware,score
FC680E74E1A332E02BC96B233B90E16D4627AFD3,1.0,0.0,inf
787999228B5228B16181C52BEBA8A89A4840E7FB,1.0,0.0,inf
A1EF4A2C8295FECB5E902C37A6748B75D861018A,1.0,0.0,inf
10EC12261CE364172BB9B07557BDF8754B3F0A34,1.0,0.0,inf
2A28C2257C35212CCBA6EF750F16D46E319EED06,1.0,0.0,inf
59E4F50A3609F0F1397F3BB2AC45FCC54000E50A,1.0,0.0,inf
CCAB72D71881E847BCB26916CE1D3D8EF139F8D0,1.0,0.0,inf
6BAEFB0B36133C283C2B359CB452DD627F3F5C0D,1.0,0.0,inf
658A3B0EE6BF14A58365CBFA9EEF5F5E281C8E07,1.0,0.0,inf
9469A0732996E65CB21AAF713998DC804031650C,1.0,0.0,inf
B8A911145AE6F6EE57AB8B4848C57B28C312FFF4,1.0,0.0,inf
21CE25AA88F23FE4608D2CEB54CD5620A961717F,2.0,0.0,inf
B153FE46516B3F9164C7CA9149E7B24BE5FECA11,1.0,0.0,inf
BE1CF3F363F24ACD8D86D6031E2D8EDF5C229AEE,1.0,0.0,inf
E2BC69DFBB939F23917583C90BBBBF9C50804099,1.0,0.0,inf
F85FE18D397D9ABA1C719FE9DF728AFD969A58F6,1.0,0.0,inf
6039B93EAC68FC34EA57FF9CF7906578A9661DA5,1.0,0.0,inf
512B0DB242E945B27F020EA84DBB05AD5F6E77BD,1.0,0.0,inf
FDB83B2654B6923762A9D9EC1D10E07BEEF0E36C,1.0,0.0,inf
B3411DD7E5805B2B2404046941267B3402F3F27E,1.0,0.0,inf
843E01AB660D3A356C981543A18AFDC9D58FFFF4,1.0,0.0,inf
9CDCC908995A33DDC63DE930A285292095990915,1.0,0.0,inf
8E4E2C1199D820D2D72DD850A5FB384A5486E4FE,2.0,0.0,inf
0FFA70503C7D012545560E200C07340D20D27D6C,1.0,0.0,inf
EF59392E0F1D509BEC20FE1519243757DC001CD0,1.0,0.0,inf
F97D0899204A28F0A04237FA8B7095FEF89AD7BF,1.0,0.0,inf
6DC64573573EA190FD55D3873C5CC2DBE9F1BB54,1.0,0.0,inf
2EBA233B15EDC96EE402F4CA1AFDA617F7F32553,1.0,0.0,inf
A1C7F28AC580528A2B3959695A770376D44D0B2B,1.0,0.0,inf
B55D8B7FF6E634FDF88E12D2858D3CBA878DFE2E,1.0,0.0,inf
4E67B221B06BED10AAA1568AD48294A9B63336CB,2.0,0.0,inf
87F5E61EF54144ABA7625EE485DF8A5E9380F43E,1.0,0.0,inf
73A6D7127CBF6661250E1B8F61E8CA7A07DE13C6,1.0,0.0,inf
7C06BCE03A8CA2ED3B5FA273E9BACCBA836037E7,1.0,0.0,inf
3246BDE9E58A7E0CDF779A7B403581BA958361C3,1.0,0.0,inf
35B39A605F9A44519D79C04A17E4739A4F7995BB,1.0,0.0,inf
0D96253F0BA0C4637B5F162283E7D8A69D299687,1.0,0.0,inf
ABC308283A4C65DDAE8888894719569AD8F0B7B9,1.0,0.0,inf
098AEBE1FE29E6E8137DA879939B0B04C7B9DED5,1.0,0.0,inf
A1DFE05B37B8E3D172D0DB6ED46FEE8FC0E236B5,1.0,0.0,inf
B7A9EF8CA94FB01D40F06933B69F59240817DDA7,1.0,0.0,inf
6295DE89E1551E8625FC96EAC5F0E45DAD8DA315,1.0,0.0,inf
7B8D47A750B40DA7EF88CB442854104736441753,1.0,0.0,inf
5960D15678E6F641D7E124395A35D40161D12C82,1.0,0.0,inf
1D3321166715E5840166FA0FB693ADBF2DD35E53,1.0,0.0,inf
3B90D878ABC7A5CD90153C5CB7DF06F8243E4F9B,1.0,0.0,inf
DD573ED71FC0F9C1B40EA28BCB5899A25BFF7321,1.0,0.0,inf
E3B06F2A68C2CA713F45068DC44DEF0B85F0EE84,1.0,0.0,inf
580B8DBD28EE267786315F54260812237F416916,1.0,0.0,inf
8BE0E262662EF46857CED57B40A40CBFB1588252,1.0,0.0,inf
23994C29D1F027C8B75B23CD64BFC870E9040D98,1.0,0.0,inf
82A6D9B6CCDD24E6F4F46004F038C2D49F266665,1.0,0.0,inf
943BC4DC794CB907EEBCF2705A8A4565497A449B,1.0,0.0,inf
78A75E04BE612763D7024E79B08EB9A16E848CFA,1.0,0.0,inf
E120D45A7B1BADB11E53B2C81A326AABC059521F,1.0,0.0,inf
6D46AF5FAA54E9FD6BE77BAB68BBD7514C67FEE2,1.0,0.0,inf
E56275A9E49E020F16AC8A71347117DC3048037F,1.0,0.0,inf
08C0E19B71E4DDDD5E2E27301D7CBE2F1190C875,1.0,0.0,inf
C5A8A249172D223E5050FEF7F16A3B03F565B7C6,1.0,0.0,inf
69A244A7F7E898D469A09E06A1E8E03FEB2428E0,1.0,0.0,inf
8C3556972C2593BE25604A66399CF6BEE64B3FB6,1.0,0.0,inf
3FE5F4DAA7FEB20901D9F48F621442A876E1D32D,1.0,0.0,inf
8C48714EF326D9F3096EB889B0BD8F39D7C68EF1,1.0,0.0,inf
F6F466271F393D0E91E1165EF8A4254B788B0FA0,1.0,0.0,inf
0F2AFA4061D424FAAD2C7B6419E916A34633EEA4,1.0,0.0,inf
FE1CB729E58E3152304C97AE7E5BF949155E1CC4,1.0,0.0,inf
58E82E740F347884F015041A6562EB957E2605E7,1.0,0.0,inf
EA610A2E15D7305DF9CDAD2DFC0DF3088B55E85F,1.0,0.0,inf
A1A3CD3F44576F2F6FB4B1B415E34A2E9D34CF8D,1.0,0.0,inf
D6C06B33246F16205CC8CA072ABE15C9839EF0F8,1.0,0.0,inf
325DB6F870EFB1486D303D34EAC0FDC8CA581500,1.0,0.0,inf
7B014785CBB544846BB604739112165F71D5A8DA,1.0,0.0,inf
3AC78FD31FF67CAD66EE7A430BC5FE43D908778B,1.0,0.0,inf
72CF0C9CF8B0048034E3E244EF1C1E7EC373171D,1.0,0.0,inf
F28FB9E610A59BC06891CB53C29FD5B84CF013FF,1.0,0.0,inf
2512D529BAFAEF18237DE6ED77B9A708AF3B36C7,1.0,0.0,inf
4ED01CD51378F0E9CEAFD386D9E882F36826D6B0,1.0,0.0,inf
DF16BC50C334DD8D8D18159541D8CBDF3EB1512D,1.0,0.0,inf
56BC367C1AA63E81B9F9FBADB8AA31D4D93A5599,1.0,0.0,inf
0EF999DCCA3B192DA08D5A0FA0BD27720108D5DD,1.0,0.0,inf
720E76DF94C53CAFB8B6DF9FACFE83DDACC69936,1.0,0.0,inf
F473B2F1097D8B0C703E575FB8002BA1F386011C,1.0,0.0,inf
08093ECD92E3A7CFFE8879F19425CF861953CE28,1.0,0.0,inf
1B384A6D9C1C0C81955E2B027F7BF8E4CFA73848,1.0,0.0,inf
A574E2AAE5506C722FBA25297BBD15D93D786BB1,1.0,0.0,inf
B16B6F8B8C85872C50D4A3ABFE3C15F0A8C6ECF9,1.0,0.0,inf
340BB51C29E9D6A6EC2C8957B19680C42B09430A,1.0,0.0,inf
9069EFA0DBFD9E37DEB2FDB3072A3F404765ED5D,1.0,0.0,inf
BDDD1EDF5D3726DBF51ADAB2574B039C2E4F5605,1.0,0.0,inf
35E6C9A6182E2F5E85877C6A18F333F10CBEEADD,1.0,0.0,inf
ADC37739E9F25A0FB383BC2566C26EA1B9CB70CB,1.0,0.0,inf
54721F3FCEA71E39237B9AA977E3A766F58904B1,1.0,0.0,inf
C8968C32690AB92334721D13CEFBB79614A7D589,1.0,0.0,inf
17ABC6D22FB77F6358CD05387DED755C28EF3241,1.0,0.0,inf
4DC2F2761798DB46A4F15F070E6E0876ED982BDE,1.0,0.0,inf
9C2989FCD747DCD315141D2FB3BC10D47FCD2917,1.0,0.0,inf
1ED562E1E90B23AE3F9A40F8B2A65382B95A4752,1.0,0.0,inf
207D7B6F6010FDB2ED9A0BB5014FAF71CCDBAAF1,1.0,0.0,inf
E02757BEED5D85DE05F82AFA32A70157F0E1CB53,1.0,0.0,inf
56CA8CB26D7A4BD176C740A940B75D94581940DA,1.0,0.0,inf
62830AB199538D14B51D3BFAC0B491BD5F2F354E,1.0,0.0,inf
C824BC959834A012735B44052BE39D97513E1952,1.0,0.0,inf
F9CB2FA13D125E61D7DB4FD7F632FB9D66E03B70,1.0,0.0,inf
7288AC78198764FFC5961F0D3E0A98C0E10A8C82,1.0,0.0,inf
E02E814513F591E9CDD8836C7D378C9889A3345F,1.0,0.0,inf
89E2F034CEC0F3C0E25980279C528C334D0C5C76,1.0,0.0,inf
5BF2B58767A335F793BA1C9A7F6996C2EEFF8992,1.0,0.0,inf
3DB46D0AEE8925E4CDB6C94E62D6E73DA39223E0,1.0,0.0,inf
90241504D15AD3DEF974266D54747A91BEDE4142,1.0,0.0,inf
5FA1B30E9C669E6A9EF81C8584C25D87AF56E88A,1.0,0.0,inf
B67D92BC22B33CA17CE4986D8F81D6B35E2FF59C,1.0,0.0,inf
78F0FFE727B422264EE8CD01951665D1B231EAC7,1.0,0.0,inf
674474FE43F136DC3CE2A6DB5BDCAA498C90AB4D,1.0,0.0,inf
6E3F05AAC48D133F0973A8BF8ADEF51C1EFBD29B,1.0,0.0,inf
90B3E4FB8597FA599C43953C21EF0756283AA9D2,1.0,0.0,inf
46E86BFE5AFFC30C265FC7CEC3BE9D039025A041,1.0,0.0,inf
1F5D68B56DA3E90EBBD0497AE38256AA39464D86,1.0,5.0,0.2
8CBD581C77767BCAB80CD4BEDEDD5FA2A22869E8,2.0,13.0,0.15384615384615385
976E634CAF52FB46FDF3FB080694022704C49201,1.0,0.0,inf
CC0D3AC00274A07172A20468C47B826D498A2C77,1.0,0.0,inf
91E7B2231A5EFDEEEE86A988D4B6326E2F51E82A,1.0,0.0,inf
1D81B98ED1C36C62AB8526174B8FB6AF65ACF732,1.0,0.0,inf
FB974857B49A359BC990451EAA827DCC7DB11B8E,1.0,0.0,inf
59E043F486B1F013261ABB1DC58BA85C527ED9C2,1.0,0.0,inf
4F0D66DF36B63A4A28AB9DAA8FF369959B46771E,1.0,0.0,inf
A3554559265B70B1DB7E56CABE5765186FE66C42,2.0,0.0,inf
4CCEB2476BAB517895B6C9B9C381347A83BA1288,1.0,0.0,inf
135CAC20FC01E5E02DC2381297CE7D78A584360E,1.0,0.0,inf
0E500EC71DFD2185B373ACD9CB415329EF804F23,1.0,0.0,inf
DDC2B213361A4529F7EDC46DE2F14C5BB2B1E876,1.0,0.0,inf
D162E5E1BC3546C1A5FFDC62FF316E381A5031CB,1.0,0.0,inf
FF2BCB490317C81BA20C1D2D6295B559C296A9EC,1.0,0.0,inf
58B4C886858009D3486FC4D8B95131418EE6B34D,1.0,0.0,inf
C0C7787783C9CE3771C427F13432FCA9E20BA2B9,1.0,0.0,inf
8D0E85085D813102D6AD2A56AEFB10A28CEB4977,1.0,0.0,inf
303B58F80573E19253BC6B1925DB395EAA775198,1.0,0.0,inf
366EDBC6CDDABF8327480D6367764E3810006092,1.0,0.0,inf
6686E5C4B79EF930286BF83CB118021569581E3E,1.0,0.0,inf
D842DFAB40DF7178B81597A3A224EEB5DFBD1960,1.0,0.0,inf
D5C1C2827236A2FD0B5FC453DA0CD1E0B603B060,1.0,0.0,inf
3FD94F9DBC9FB4C93630F5621A17AD986E777A4E,1.0,0.0,inf
2A1E83141077BDF4025A8AA2A290D1A18066222B,1.0,0.0,inf
4867C06FC7D0FCE0F5E25595F10E2AE56922CDA3,1.0,0.0,inf
54BEF6A634122487F5B3454A4DEE0F06D07FBB5C,1.0,0.0,inf
99ED63C4C7338EB10D617CAB9CD5D68A7F75203C,1.0,0.0,inf
58E3CD8A4F297F9027EAD6E0A4313BF461AE71D1,1.0,0.0,inf
173488D6FA50EA9D30BB877C6EB5675A353366BC,1.0,0.0,inf
DD73D035F274AF0737E091B5FC84C497FE633613,1.0,0.0,inf
39DDC26D681FE4E771F1BFAA3BC1E66878ECE194,1.0,0.0,inf
2EBEFE9C316265AD1EE3C27E480E5DC2D43BBD9F,1.0,0.0,inf
C36EA10078EE04F46EEADBDECA209EA52F478AEE,1.0,0.0,inf
75F3A4A80DC34BF4924C019B9665E545E7B1093D,1.0,0.0,inf
CE19E920445A920E822B1881A080EBF5F57FF36E,1.0,0.0,inf
EDB5D38163103373CA3940947AEB01BF6197FA7D,1.0,0.0,inf
FD7D03835E8F8BF7C9A7D8EB4867214BD32046A4,1.0,0.0,inf
18484EDC6B14C130E1DCDA2B57F0D7B5172328CD,1.0,0.0,inf
DD0C450D25E13215645B4CE6AAE5CDB05FCBEC8B,1.0,0.0,inf
B2CA1DD639F2E80446F519214C0AAFE76D6D1AC3,1.0,0.0,inf
A1DCAF6EFB5F5DA8173DA035E861ACD9D77A12FD,1.0,0.0,inf
19A001C0AB42B26A66A877063A3D91BA5099E0B6,1.0,0.0,inf
23021EE52B9E80B41FA0C8ACF0D4278A61C542CE,1.0,0.0,inf
9111B677F21A43A952DEA5BD3F5D16A02A3CCF9C,1.0,0.0,inf
6C64E20B2D7D26F0F44D3B4CDF1561C200A6D822,1.0,0.0,inf
09B8E24D1C8D1BC574547202A1D0B272253B4E82,1.0,0.0,inf
5F02EFF6431C2A908E9F6FDC3C2A0043E9DC50E2,1.0,0.0,inf
50A7B6FC86FC00FC39B58C90120D864C4C9EBF6D,1.0,0.0,inf
8DBC230C6788F0AEB115BD3061A16DF1A33A8FD0,1.0,0.0,inf
E40C757B5161F1CC9AEF5B2C25345BAEF531438D,1.0,0.0,inf
7EE92083CEA23A7BC51B5BF10D82CD6D02188069,1.0,0.0,inf
0BDE49B42216EEF8456F22182B691E545BDB6BFF,1.0,0.0,inf
DFCCC052287A9050A407D34BFAA088840DA56F3D,1.0,0.0,inf
C58DF6683AE37314B416FE266CF1FBE3D6DABA69,1.0,0.0,inf
18FDFCCBB2F1933DACC5F528105E395EA85B7F74,1.0,0.0,inf
4D1550817669DC7B0139C903B8DD60252E75C53C,1.0,0.0,inf
9C0C606FF52C4395C468907C5FA0AE2F32D3796E,1.0,0.0,inf
79EAEE1D0F94C58B613C6D03152857C2C499D8AB,1.0,0.0,inf
9D5BA23D9D2C87367C78DA57EB1E0F5298CB9725,1.0,0.0,inf
5FE61CB9F3B6F7CCFC73AC791DCB4B4E58B4C521,1.0,0.0,inf
6299F797A2A852CF9935F9F08130C160A4D4DCAB,1.0,0.0,inf
6D5F9A643F5CD444648D0FD274B54EB25F457766,1.0,0.0,inf
62BC990ECAD37CD83D6BE672FC49F56A48805E92,1.0,0.0,inf
99E168264525B0F99E348ADD18010E8ADD0E2838,1.0,0.0,inf
BEC1218B15E7FD089CB05A15E177807C8DDCA58C,1.0,0.0,inf
92376EB2701895E9BA5969A8BA99E6666BFD43B4,1.0,0.0,inf
0694D30319922BD090416E48FDC5783E4CF90159,1.0,0.0,inf
487C96AD84EF9F8B50816277CF1E26C23E97C999,1.0,0.0,inf
5ABF29E1BD626D1D4C1D3AA3064F1423FED5B6C0,1.0,0.0,inf
F3AE48F3E02E6A979829E17C7DDFD338A2836FD2,1.0,0.0,inf
8242D84BC97ADD7A234138FCAE0AB99C823E6FCA,1.0,0.0,inf
F9161B3C56F2E620B062E4D8A27AFFA3A3B795C0,1.0,0.0,inf
4CF0D9D5D0EDFE04AEDE8E02B6D2F5CAD0131D78,1.0,0.0,inf
FEDBD3BF6D49571BCEB2B2187FCB7FC90C133975,1.0,0.0,inf
31CCD3941416C5ABC91E6D0DC5E07506455729A2,1.0,0.0,inf
243E2E3955A72435E73DC590B499601E9DF14EFC,1.0,0.0,inf
9981889FC9C0F37150BA45150B6DE66348B3BC02,1.0,0.0,inf
59F9340FB38198DA4F133C85F2DE4AC5AA37346D,1.0,0.0,inf
0D28134CD3459B759CF2DAC49BE159A91FD84668,1.0,0.0,inf
D2415D595FFFB2704FEEC1E178F7B9D2E050C233,1.0,0.0,inf
4ECB62F6732A0523CD2F92C6F761D032ABDF7759,1.0,0.0,inf
3A45EE850994C5CF44FD06866B57B6160AA96A46,1.0,0.0,inf
DB1806F8BBEC8B7AA5246725382FD0C5B4783E9D,1.0,0.0,inf
330DF1D4F77968C397FF53D444089BB46DC330F1,1.0,0.0,inf
AD37F398F127ADDD9C97DFF428A870D1365FE31A,1.0,0.0,inf
892C4C8B67B4AB097E851394F8FBBD52B004F030,1.0,0.0,inf
643D57DC67A960743F74278F1EED181970773D5F,1.0,0.0,inf
90E228EADB1ABD1E601D959806087661788622D1,1.0,0.0,inf
8F2DDB155E62DA91AAF79B48CFC8CF7903EC7E5C,1.0,0.0,inf
C34DDF7EB7305F81858AE3746AFC4563F11E24C9,1.0,0.0,inf
16ADEA0A45FB4FD114D3768E588A3AC3745295BC,1.0,0.0,inf
C05A7BEAA0D68FAA40731C6228BBC260596E21E8,1.0,0.0,inf
EBC9728CD70BEFCD7D4985081190BCB255469D4A,1.0,0.0,inf
A6190070E22747D0D2C06B723FCB1B6FC8A89E88,1.0,0.0,inf
C58E51527510318A42173A79CEDEEF5CB0BB80BF,1.0,0.0,inf
6645EB6A0138DD57FAAF258905DD780BB9BECE77,1.0,0.0,inf
08A03E1CB2A68FED54F1333F85A4792DD4E6F5E7,1.0,0.0,inf
993EC1C8311C8AB84F559FF60286E56D8BEC09C0,1.0,0.0,inf
7188DA43258286CBD8312D16E7E8D665200259CC,1.0,0.0,inf
0EA2725E0B8AEA906DE6FA635C33FD02065862E3,1.0,0.0,inf
399BB7BCB5333B857710BE8AD53E63D8C25BDE14,1.0,0.0,inf
44B1DFC8D13B6DD2D89BC3F6D7F3915F5F3C1CD5,1.0,0.0,inf
036FF0EFABDBE86FF55EE1CBAEA2A7491C7393AB,1.0,0.0,inf
77A32E542C84DD00CE47294ED806F26293A72249,1.0,0.0,inf
A9206AAEB45E14835F2488CA73B44E5974939829,1.0,0.0,inf
00A584E375B5573C89E1F06F5CF60D0D65DDB632,1.0,0.0,inf
F243B92AD5EABA98BD43084864C4D5483F191CD9,3.0,294.0,0.01020408163265306
05DA98D33ACAB9C0D77ECE0184486535DCCFE8F6,1.0,0.0,inf
553006E0FC5CDADD24D30E25A7B5D488B23B9BD1,1.0,0.0,inf
E61F399DE48F41E72B5581DE5FB61E4C2645F335,1.0,0.0,inf
BA45F53D9E3B78C7409E8E6018A16BF8997615C0,1.0,0.0,inf
94463D8DFEA149D60EE9829AED1AE527343E443B,2.0,3.0,0.6666666666666666
C9C72ACFB19FC09909C7F9BA3364257CDEE25051,1.0,0.0,inf
7D3ADD4B84759E648632274A36C0B78A187FD732,1.0,0.0,inf
182BC9778F1846634503549CC88254A4364B23C4,1.0,0.0,inf
ED42677E2273AB193D9068748EDCE00948DA8FCD,1.0,0.0,inf
057142DB201172EC43666993091E44687130D9EC,1.0,0.0,inf
AD555F076BB5CA93ABF35A81C5BF89917EC90E93,1.0,0.0,inf
CEFE0E2C98D4EDF4C7F9BDB3A7A248DC90167CD8,1.0,0.0,inf
F8ACF28754D48F0244590513C791ABDACC2B41A8,1.0,0.0,inf
BE3A9505D3BE26229F802918149A8F104C60625C,1.0,0.0,inf
20BB1B1CE37CDE209F2C3FF8A011C52FF963BB03,1.0,0.0,inf
1B95D45BD4F6643232FF5A551E26B7397396F323,1.0,0.0,inf
69350C60EE2EBDAD19DE3F49BDE9CF53BDCAEC3E,1.0,0.0,inf
75E013D2E79AD5AC750A32B8C06E6023CDC2601F,1.0,0.0,inf
8356D93B9305064C76C7A836D2F85BA019467607,1.0,0.0,inf
562B108E502EE330FA7C4C782945852B2AA956E4,1.0,0.0,inf
59B219096F7FB6D1E67E9D0831D466B7BD27DAE2,1.0,0.0,inf
83E5EDEC3B0B4F0DC18296C150A48A4DE5D96639,1.0,1.0,1.0
05718CEE96003C28CB52241A0239DA444C81E869,1.0,0.0,inf
3575FC8217FA2D346DF8E9E00FC6D62213DD7B82,1.0,0.0,inf
F9FE61C7F14FFEDABB30BD2E75DFBE677B27724C,1.0,0.0,inf
443607B102A976FE9481D5D003149398C3950FFF,1.0,0.0,inf
D574835B2ACBA9CE8B18184D519C032F4715EA29,1.0,0.0,inf
D68B38838ABAD3D499E1A939A6ED91852FCA642C,1.0,0.0,inf
DD10E161C588D4DB71CADFF4CD4E7B2492B6A870,1.0,0.0,inf
58F50515A172FB420BF6EC536B1C0829CBA59093,1.0,0.0,inf
30C5AE56D603E053B98BD676E7BB793B03E59F25,1.0,0.0,inf
43A429F4FAB3FCA8A4B08BE9CCD53C13DB66161C,1.0,0.0,inf
CCEEA9F61E0C31E5FD4100E8085836C5BE07C837,1.0,0.0,inf
62C3AD043D66FFFA00B602F06C361B13E3886F11,1.0,0.0,inf
AFC2293F219B7124161A450723A5DF0AAA525168,1.0,2.0,0.5
483EB70E573702776FFA6696402A7F5430CF3E25,1.0,0.0,inf
BBB55551713DB1D287F89DA631287784E5FF87D1,1.0,0.0,inf
B2C5DB4F7A36339DD32AC6A036C0520E1EBBA715,1.0,0.0,inf
6F372E936F43B7889855F41D7ACB054734F51B13,1.0,0.0,inf
AA8036608D82E8DCD8B5CF79ACB91954B38B1CA3,1.0,0.0,inf
A9B141F1345F862FDAD4732699A1CEBE9FB538C0,1.0,0.0,inf
121DDFEA28AEE87DD97EE788609F7C3BC76EE34A,1.0,0.0,inf
B6996154640D296902DA1DBA1D836EC369AD7C1F,1.0,0.0,inf
319F192130AA8DD8FCFFAA0B2AB7A527DE97BCAA,1.0,0.0,inf
241D0C1178F5850DA19716E9743337D7F9FDA57B,1.0,0.0,inf
79C97A32B9F437E1E585C51100770C6132CEF9A8,1.0,0.0,inf
BC432C8DA7452196CBC0A3285E3A4C46C900EDC7,1.0,0.0,inf
8B2C4F906F6A8A2F63A7B7D6820F48AEC4A21778,1.0,0.0,inf
98BB3D660F3AC02796A9E1473FC692BD622839E6,1.0,0.0,inf
893A28206853191CDD570D0789997CCFBD621B60,1.0,0.0,inf
F6B432FD823CAEE939360BC7B0C990D24BD27FBA,1.0,0.0,inf
62D7810569B887569480C98BF18DB0107971E0B0,1.0,0.0,inf
BEF16878EC0930800958E87F09712F249E32EE56,1.0,0.0,inf
AB6B2DD261E4623B3142567E79E0CB6B2D98D3BB,1.0,0.0,inf
FC42AA20CF602B0EECE426C5C1AE055A074ED2A2,1.0,0.0,inf
5102273E09611D594B6FAF0460044BF4D9E4A67D,1.0,0.0,inf
E6D30A0AC6EFC9667A31702F8B8D5AF175E5FA5D,1.0,0.0,inf
28C7F5EF0E7847EBD6AD333754331E54899612D5,1.0,0.0,inf
38AF26A037D8C757DAF388114C9368C908643AD7,1.0,0.0,inf
8952AAD5BD73D592EBE5EC6535AE2B86A21E5F6E,1.0,0.0,inf
834B8E57A403885CFF1E1DAF6B275C27C33B5B14,1.0,0.0,inf
1469A3AFCCFD85EAFE01FD643D09D666DA3066B5,1.0,0.0,inf
B576F5702AC77788EF3F939257C08584BE25DC18,1.0,0.0,inf
922B3B2B1704FF2F08E60254B212D9305A9E9821,1.0,0.0,inf
36719AA7DC834487D58CB52FA9B1C5D34745F5F9,1.0,0.0,inf
E513DABC240EA5B711B2B6FED72558C6C8D026A4,1.0,0.0,inf
67552EA9D4808FEC8DFF5F67F868CA6232045B3F,1.0,0.0,inf
D2A77ECE1E549E9E7B81D822CF89C59C9A7CF6A2,1.0,0.0,inf
3A717C16EE86C3158181D2455527472CF0175C03,1.0,0.0,inf
D78F47A471F6DB0F159F4F9230C40BE78120F43F,1.0,0.0,inf
9D167BDD78053765455455B123FC86504A239E18,1.0,0.0,inf
22422D518D7EED724EB527D629CA13293EC688D4,1.0,0.0,inf
3D63ACC133FBA785EF3A6071EC8779A952A758E4,1.0,0.0,inf
7964372DE5E9D7A613180FA43B65D85E58D01067,1.0,0.0,inf
BDFDC04686200695285101AC1D083148D11D12A1,1.0,0.0,inf
B6A33C362AD98E057ABEB08E9FE0F02DC26B6AFE,1.0,0.0,inf
1207EE794161074BF75F5D2ABF5841FC01FC6E8F,1.0,0.0,inf
6E1C825628CDD93B164FE2F786055B5557227F4B,1.0,0.0,inf
A1998BE07538B7C998715D55F061D29A2AB5039A,1.0,0.0,inf
80391AAB51B949BCFF3175F46FA4BD2D66E7A9C0,1.0,0.0,inf
AA8FED94841AC57FA5332643EA3FD7A46E251854,1.0,0.0,inf
F4B17B592DECF41678BCB836A9164FAD04C2A17F,1.0,0.0,inf
69790E6FA0FE8B0998E9FCB20E0CECA814B6DC3D,1.0,0.0,inf
9712C2D39ADFD1CEA2419765E2AC04DA8D331DAD,2.0,0.0,inf
347378AFC458DCAE5D47B128A507D7F83DB7A75B,1.0,0.0,inf
5747F662C9BCCEBD037FE1DE5DC5BB6D43F3459F,1.0,0.0,inf
C9E090D22EE6F40561745167082E8186810F0B9A,1.0,0.0,inf
B3797289D836E94158219BDB22C647792079E968,1.0,0.0,inf
5DA3D8E12F7DDB882E61A06DFC3A366634596856,1.0,0.0,inf
4C151D3665EA3FEF31F803711CF4588E611E1847,1.0,0.0,inf
C9BB5E376C4100B1854A4482203605B2BC0224F5,1.0,0.0,inf
0355E27797004AFAFCD946F29F75132217B4613E,1.0,0.0,inf
83BE4DBF6101CB034208EC9D94EEFBD10F57604C,1.0,0.0,inf
348114C3144186AD0C3287DC3353096CB038FAC6,1.0,0.0,inf
5F89953364C5F9D59454FBA583B9B4687C43D5B8,1.0,0.0,inf
B4BBB78A33D56533A2043F76816AB8165D468802,1.0,0.0,inf
2039D082161241C94C86678073C7C9F6DDB89F5F,1.0,0.0,inf
675D8B3ECF1F34D0D7392AF82D2345D1D859B5B3,1.0,1.0,1.0
FC4DDF237096242947C28A25A63F2A789F711A1F,1.0,0.0,inf
D078C172542A6D8357EF928C831D388334BECF07,1.0,0.0,inf
5C375590AC4E498D384EF5507BAD5BC08F951812,1.0,0.0,inf
7C35F5EA24B9CDA660BCA8F739C4BC668ABF1AD0,1.0,0.0,inf
4B9EE39C6760F2BEE3569C060575D96423415BFD,1.0,0.0,inf
AA0135CE132E6F8EDFE7F39456C9985520998EE7,1.0,0.0,inf
63BC6D34C06BEC9537449AF86CAE926EB025C864,1.0,0.0,inf
5D847181E35190165510A22CF78DCBE2FA38B663,1.0,0.0,inf
58205C0826EC60A7DDEE8B63DE339ECF0F074262,1.0,0.0,inf
2EC6949FC97EE30CF3E8B16521D7B48E225387C1,1.0,0.0,inf
4BE43B02CB745A3BF391D2412CFC5257908A9848,1.0,0.0,inf
BEA3116E6B7CF4EA906231B63822561A0B6D0EFA,1.0,0.0,inf
7829FB614CF7C0846B0DA12A067640468268BA83,2.0,1.0,2.0
D7EC2BE30D064759656229C4FEA12053901F68BC,1.0,0.0,inf
0E9FE9FE5147E6D083FE9164A9710AD63E6BD7DD,1.0,0.0,inf
030261EE682280189ADE9A056051855C5537480B,3.0,0.0,inf
AD96995F2BCACF296C8D5817FBFF82102056ACCB,1.0,0.0,inf
27F89392C728605AAAF57A96811E47EB5C3BFDD4,1.0,0.0,inf
9C88128FC267C2DE033079E90BE2FFE6C9D7F3A1,1.0,0.0,inf
3A849B31883FAD419B7DC6EA54C08EEC8D680ECF,1.0,0.0,inf
4838BCEC37E5C94BA74B4FC2AFCAF91A69E69D95,1.0,0.0,inf
6A5B1A27012D478BAAB92E034510D69DA3ED95B2,1.0,0.0,inf
D1DE3A80EBC41B26BCEC3D99D66732AE3EAB78A1,1.0,0.0,inf
A51A8984A95CB7136D7C2820C565A4F497E49899,2.0,1.0,2.0
EC1E4498E0208548A26F3C907D933F1F8E3B06D7,1.0,0.0,inf
8C448CB031109203ED2F65171D6AE7973272344C,1.0,0.0,inf
7566E1203EEBB15DEAAE2FBC2465F15DB3ECEF8C,1.0,0.0,inf
637E3060598594CC99EDFCBB308FF42230AE7418,2.0,0.0,inf
CEE0ED8314D57CAE8E7AD2FFB54CB03D499EB5DD,2.0,0.0,inf
A013739554B27EEFE22160BD590D8E947F24DF6D,2.0,0.0,inf
