SHA256,Category,accelerometer,accelerometer_uncalibrated,ambient_temperature,device_private_base,game_rotation_vector,geomagnetic_rotation_vector,gravity,gyroscope,gyroscope_uncalibrated,heart_beat,heart_rate,hinge_angle,light,linear_acceleration,low_latency_offbody_detect,magnetic_field,magnetic_field_uncalibrated,motion_detect,orientation,pose_6dof,pressure,proximity,relative_humidity,rotation_vector,significant_motion,stationary_detect,step_counter,step_detector,temperature
94f5c21693a2613c69b53026e14f9a23b3db413973df3c03119a36c14a38c22f,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6dbe972e17283fadd2d53069b5bbb850da8cf8cc50ba82721aecf3672e560614,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
afccf6994d563e9c7e427bf9622a172b963201ebeb5010ab30c217763f973773,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2ed816c3bad3dff96a1d323704b747ecf4066fc989fe1d21cd67f0ce0e4e8ded,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484480b59840931b5c9be935af411beecce901893f8d4c67c167deac6250a924,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9dd2a3a37d80fbd86f7190bf4673cd1209d69b6ab568ce7862cd913e056f1a48,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48cae22f5d2f4b33f32f4042c8d80430b36a9f6381d7638e7997fe90e520d482,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68746c62defaedbe3ffb716f184426fd6f050325be1926670cdae4eaba44dcef,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d85ed67c5dce25692f306342ceb941ed33e0e812f3e9b787c876c74af82cfa4e,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95e7833dcac3605a551bab2f41045fd5b55ba9687b28bc36e5a8691fd5e33de7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0e27e99655e7457a9782f43b66bdf8251033e3a7a0dcacda475b5885bcfba6a8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681a05272807c316a0d492ba50e81228eaeda658fbb76a2f75e53cc859761831,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
884a933f7b5725f273fe35b531727414db0db50061865d107a033000f6879677,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99d130d89b01e1707ceb42a9a1feb738347afe6eecdc5257ed756174a44d0d66,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e30e4bf34ffed3aacd8e9686a40b258cf7c312757e783e2260a5fd64742ff058,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93438aaa5d1b15358fd6e3b375e2cebbe8af0a8ae8f1e64127c79064a4bfda45,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58e4da340646e0476989811674dc0a6d153db31085253d90ad40b709ccec7095,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35c2769d6b89696b302feecf36f1c7bd90d65688dc381e6233415159cc915676,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43b95aa8e1b9ed496ca94e9e3ae8e66886a86003c1a81453614a6c909abb8d9e,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
