SHA256,Category,accelerometer,accelerometer_uncalibrated,ambient_temperature,device_private_base,game_rotation_vector,geomagnetic_rotation_vector,gravity,gyroscope,gyroscope_uncalibrated,heart_beat,heart_rate,hinge_angle,light,linear_acceleration,low_latency_offbody_detect,magnetic_field,magnetic_field_uncalibrated,motion_detect,orientation,pose_6dof,pressure,proximity,relative_humidity,rotation_vector,significant_motion,stationary_detect,step_counter,step_detector,temperature,author_x,author_y
4865296C4F62A38EC278F4251DF8059AAFF2F08D2F025347DC2FC8164D613944,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EF:EB:27:E2:7C:3F:02:7C:A5:0E:4B:D8:AB:4A:F5:0F:A3:EB:D7:24,EF:EB:27:E2:7C:3F:02:7C:A5:0E:4B:D8:AB:4A:F5:0F:A3:EB:D7:24
510DC67AD4350BA0A406F6376E89E39478277B5D100A490A012632D3FF2A14D8,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FA:55:5D:C6:2D:C4:9E:AA:48:29:DE:CD:C2:A3:6F:92:E5:B7:0C:2C,FA:55:5D:C6:2D:C4:9E:AA:48:29:DE:CD:C2:A3:6F:92:E5:B7:0C:2C
6C2FBDBD7DBC0DA1E961FEC1431BC15D3326C5BBCDDBC4FF143EC594CD8B3B49,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13:8B:B7:C5:82:93:3C:6B:88:9F:B1:3E:82:0A:08:39:8F:30:05:0C,13:8B:B7:C5:82:93:3C:6B:88:9F:B1:3E:82:0A:08:39:8F:30:05:0C
6EAEBCE92E643B6D2497447668EFFB06671CF8EF2384370853104434D9BA0B62,Malware,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5B:1B:D8:03:99:8B:C6:B4:92:69:74:19:FC:3B:7C:F8:2C:F9:18:EE,5B:1B:D8:03:99:8B:C6:B4:92:69:74:19:FC:3B:7C:F8:2C:F9:18:EE
6EF2A8751B560F91D6819DC155C3EECBF386495D752DBEBB87DE1B7FBC2F8E25,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FF:19:0C:A1:66:AF:94:92:17:04:5F:74:3B:73:F8:6A:FA:7D:8E:41,FF:19:0C:A1:66:AF:94:92:17:04:5F:74:3B:73:F8:6A:FA:7D:8E:41
7A399ADFEE2D30ADBF722380D56F07BD52C4C7A6E8E938A406254DBCF04192A5,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92:D6:28:E5:ED:49:97:E0:FE:8D:5C:3C:12:8F:44:3A:E9:55:9E:33,92:D6:28:E5:ED:49:97:E0:FE:8D:5C:3C:12:8F:44:3A:E9:55:9E:33
80F39ED0220B7671B4DEC1F8887570F78D0FB82D584F50D774957547BDC75A20,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BA:94:AD:39:7A:E0:35:73:A3:73:2B:1B:80:3B:C5:5D:F1:3D:94:2D,BA:94:AD:39:7A:E0:35:73:A3:73:2B:1B:80:3B:C5:5D:F1:3D:94:2D
81B21B2069F8DC1F76C627402E7384538E4DE141E3ED0906345225BFF5CF0EF2,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56:F1:A2:EE:73:39:45:44:29:82:3C:FC:36:BC:25:97:B0:4A:AD:C5,56:F1:A2:EE:73:39:45:44:29:82:3C:FC:36:BC:25:97:B0:4A:AD:C5
8DB3B26131F92792A1DC10EE5098C470FE4C6145B4205F88ECC1080890F98266,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A6:08:77:F8:87:E6:00:6C:25:8A:69:3F:84:57:17:2B:46:99:7F:28,A6:08:77:F8:87:E6:00:6C:25:8A:69:3F:84:57:17:2B:46:99:7F:28
A7C7B25455D3348C320F4DA42623CD6AAF9D53BAEE5273A6BEAB9D9B51745F1E,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FF:5A:5C:53:5F:9B:A1:35:02:8B:A6:EF:8A:64:4F:CC:AC:7C:B3:61,FF:5A:5C:53:5F:9B:A1:35:02:8B:A6:EF:8A:64:4F:CC:AC:7C:B3:61
B012D4C9FF1F169E4F2228E3A8FF05F142A05661FCD1349FF6CBEDC1BD279EE8,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31:82:0D:9A:B0:0A:AF:97:B9:79:52:A9:15:F1:A2:AD:81:32:AE:8F,31:82:0D:9A:B0:0A:AF:97:B9:79:52:A9:15:F1:A2:AD:81:32:AE:8F
B0EF9EA9BE4C929BBB5BE77B0A2632BC643E4C0CF740506CC58F3E7F1A02D9F9,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A6:FF:C2:BE:CE:C7:69:61:30:21:DA:06:CC:3B:17:A4:29:4C:F2:A3,A6:FF:C2:BE:CE:C7:69:61:30:21:DA:06:CC:3B:17:A4:29:4C:F2:A3
B3BD565CFC55D94D5C426131F3461C0F6AAD38744B6120B061109326AB61D629,Malware,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FF:19:0C:A1:66:AF:94:92:17:04:5F:74:3B:73:F8:6A:FA:7D:8E:41,FF:19:0C:A1:66:AF:94:92:17:04:5F:74:3B:73:F8:6A:FA:7D:8E:41
BD917CE82DEE7F1F104906859ADDBBF0E1E669D257CCD88E861CABE4245147AA,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BA:94:AD:39:7A:E0:35:73:A3:73:2B:1B:80:3B:C5:5D:F1:3D:94:2D,BA:94:AD:39:7A:E0:35:73:A3:73:2B:1B:80:3B:C5:5D:F1:3D:94:2D
BF80C2CBF234B754E69B015ED2E21D3603F73D404D97C1BC88232A6D181E6F99,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26:20:2A:A5:01:87:C4:78:C7:D1:18:4E:84:2F:E3:12:31:FA:02:36,26:20:2A:A5:01:87:C4:78:C7:D1:18:4E:84:2F:E3:12:31:FA:02:36
C4AAA9F44307D2265531C36B34A23348FD5C6A63FF43E463801EB1DED8959D2C,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13:8B:B7:C5:82:93:3C:6B:88:9F:B1:3E:82:0A:08:39:8F:30:05:0C,13:8B:B7:C5:82:93:3C:6B:88:9F:B1:3E:82:0A:08:39:8F:30:05:0C
C54317D7E7C0E322AB54FD855FF7563302E790726D5B16AA575908EF28A764B0,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BD:DC:D4:A9:9F:B5:3D:6A:AD:DD:C8:6A:4D:4B:66:CC:F6:31:AD:23,BD:DC:D4:A9:9F:B5:3D:6A:AD:DD:C8:6A:4D:4B:66:CC:F6:31:AD:23
C89050564C757C3CB4E799EC3D6904E1DB7B84CD2AAA40DEFE1D58A5C893EF05,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13:8B:B7:C5:82:93:3C:6B:88:9F:B1:3E:82:0A:08:39:8F:30:05:0C,13:8B:B7:C5:82:93:3C:6B:88:9F:B1:3E:82:0A:08:39:8F:30:05:0C
CA6B9106BA3E44CC3F24EE6924260DAE1C27C538C48F159D73999B5566617E39,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,51:8B:D1:93:33:7E:F0:39:53:23:4A:49:95:9A:5D:CC:6F:DD:DB:5F,51:8B:D1:93:33:7E:F0:39:53:23:4A:49:95:9A:5D:CC:6F:DD:DB:5F
CECD05E407EBAA03CFA5AEEEE445C312E6F98514EACF34DF4B4596532FB484A6,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49:5D:14:C5:15:DB:96:A8:02:6F:A0:8D:57:A2:C8:BE:E9:61:2A:10,49:5D:14:C5:15:DB:96:A8:02:6F:A0:8D:57:A2:C8:BE:E9:61:2A:10
CF9C4763BDD4D25B4D30E6E609663A6C0A95BEF18CC110B38E4DE78E25F0B3C5,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DE:27:B5:75:C8:F3:E2:FD:4A:B3:3B:5B:6B:11:41:46:5D:7D:C9:D6,DE:27:B5:75:C8:F3:E2:FD:4A:B3:3B:5B:6B:11:41:46:5D:7D:C9:D6
D1555137FD41ABCA059332603B7621E876829A5D1053DAACA54A626998524AAA,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86:22:FE:81:66:2D:19:A2:77:56:C4:5B:46:D0:3F:98:E5:3F:AA:C6,86:22:FE:81:66:2D:19:A2:77:56:C4:5B:46:D0:3F:98:E5:3F:AA:C6
D45266588F4103E3EAD43A4E9F460133D809840404E8C2D45220D858D7CB3F45,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D7:59:89:FE:8C:AB:F1:1E:37:24:F0:68:A1:DA:1C:6A:D7:D7:22:B0,D7:59:89:FE:8C:AB:F1:1E:37:24:F0:68:A1:DA:1C:6A:D7:D7:22:B0
D6703DE8D5528CD6307DBB6347D125A1401AF20E4F5DD30BCEC8C84C30389B3D,Malware,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FE:07:6C:C3:A1:FE:2F:E4:14:56:3D:43:64:8D:67:01:EF:CA:EA:B7,FE:07:6C:C3:A1:FE:2F:E4:14:56:3D:43:64:8D:67:01:EF:CA:EA:B7
D71EE25712B106DD93B0686FD750D715C870CCFE3F9C7EE95284B9EFB586AFF2,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4A:D2:22:3C:98:FA:B6:3B:0A:EE:1B:D9:FD:79:CE:3D:AE:CD:11:83,4A:D2:22:3C:98:FA:B6:3B:0A:EE:1B:D9:FD:79:CE:3D:AE:CD:11:83
DD35E764E29CDA151E540DA773B45DB45DEB568A479C025FDADBDADDE9CD3581,Malware,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0E:6F:43:C2:2E:24:9B:70:94:83:EA:C8:C2:B2:D5:38:2F:22:38:B3,0E:6F:43:C2:2E:24:9B:70:94:83:EA:C8:C2:B2:D5:38:2F:22:38:B3
E0B47732C910852B7DC1A24666B14E4035A40FDE78D0D8DB1ACD89F90A1D61AD,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72:F3:9B:DE:54:A5:81:37:7D:C3:18:56:EF:81:B8:0A:89:33:57:65,72:F3:9B:DE:54:A5:81:37:7D:C3:18:56:EF:81:B8:0A:89:33:57:65
EBDDB0BD7BF8610DCF5A56A4F9954F35AFB86863E1968D5C24AA761FEDEF4D5F,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,88:42:B6:58:81:8C:EE:3B:FB:1C:C5:B0:70:CB:21:E6:38:9E:71:4A,88:42:B6:58:81:8C:EE:3B:FB:1C:C5:B0:70:CB:21:E6:38:9E:71:4A
FA21C1AF332E728BF7AE501F2BBE64D57C34A6BD47A5F5AA287390705C51D174,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4B:34:9E:7F:42:7A:A8:8B:D4:F0:F1:B8:0A:C2:96:6D:FD:56:86:A3,4B:34:9E:7F:42:7A:A8:8B:D4:F0:F1:B8:0A:C2:96:6D:FD:56:86:A3
25A6D3AD90DF97EBE24A0FFD6B13B0FA7827309AA3A99B0C2EF71EFE3EEEE79C,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D8:FB:68:8A:60:D3:69:26:76:E6:74:86:69:C9:4B:2C:A1:A6:AD:F2,D8:FB:68:8A:60:D3:69:26:76:E6:74:86:69:C9:4B:2C:A1:A6:AD:F2
010C070CAD502077653BA79B75BD646745C0C6AFC5520BEAEF9EB7F0B3721A07,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69:95:12:C8:B4:9E:7A:01:A6:22:BD:25:05:44:E0:9A:80:A4:2D:55,69:95:12:C8:B4:9E:7A:01:A6:22:BD:25:05:44:E0:9A:80:A4:2D:55
4EFA7F0920CC6CCB9CBD87CDC3ADDCA2E4B8C814E47ECBEE2B6E838161E5041A,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F2:43:B9:2A:D5:EA:BA:98:BD:43:08:48:64:C4:D5:48:3F:19:1C:D9,F2:43:B9:2A:D5:EA:BA:98:BD:43:08:48:64:C4:D5:48:3F:19:1C:D9
586F886B52FDB098B91E45CDA21A767F5F880B953FEC16F769052C1D5494B393,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61:ED:37:7E:85:D3:86:A8:DF:EE:6B:86:4B:D8:5B:0B:FA:A5:AF:81,61:ED:37:7E:85:D3:86:A8:DF:EE:6B:86:4B:D8:5B:0B:FA:A5:AF:81
6687094E4E93F7FFFA0C89933D75650262698FE1AE56188F70B87BB80B1E610C,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69:95:12:C8:B4:9E:7A:01:A6:22:BD:25:05:44:E0:9A:80:A4:2D:55,69:95:12:C8:B4:9E:7A:01:A6:22:BD:25:05:44:E0:9A:80:A4:2D:55
78F98CEAC4FA49794083E19107A7D65B1CB1459508BB62A61FC7BABF54559853,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69:95:12:C8:B4:9E:7A:01:A6:22:BD:25:05:44:E0:9A:80:A4:2D:55,69:95:12:C8:B4:9E:7A:01:A6:22:BD:25:05:44:E0:9A:80:A4:2D:55
919AA2FB32E1BD1882EC08963D1F9186D05C73CB15F3273DE18454525405C083,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61:ED:37:7E:85:D3:86:A8:DF:EE:6B:86:4B:D8:5B:0B:FA:A5:AF:81,61:ED:37:7E:85:D3:86:A8:DF:EE:6B:86:4B:D8:5B:0B:FA:A5:AF:81
9C3938723B512A7A4A74394DA076759FB4F1A38BCA4A7B0AE15EEC874B18D358,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28:EA:C3:21:D5:48:B4:24:7D:9C:84:81:0C:06:56:EC:94:26:71:6B,28:EA:C3:21:D5:48:B4:24:7D:9C:84:81:0C:06:56:EC:94:26:71:6B
E39A9A9D4F9D6D4B3DBA2F86FD8714BF69C0BB2CA652D405C92F41E0772D17A6,Malware,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28:EA:C3:21:D5:48:B4:24:7D:9C:84:81:0C:06:56:EC:94:26:71:6B,28:EA:C3:21:D5:48:B4:24:7D:9C:84:81:0C:06:56:EC:94:26:71:6B
E6F6220A8E939BED8A113F4A2B2A4F79ADC40D2178993D86B87F3B0756E72464,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28:EA:C3:21:D5:48:B4:24:7D:9C:84:81:0C:06:56:EC:94:26:71:6B,28:EA:C3:21:D5:48:B4:24:7D:9C:84:81:0C:06:56:EC:94:26:71:6B
EB3367ECAA44C1395E041B9F915F9D0158197C1058B1D73646EC602E2A1BE45B,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F2:43:B9:2A:D5:EA:BA:98:BD:43:08:48:64:C4:D5:48:3F:19:1C:D9,F2:43:B9:2A:D5:EA:BA:98:BD:43:08:48:64:C4:D5:48:3F:19:1C:D9
F2106E8C5E2BA0C9E2F8AE24BC3C6F2BE368F1B6B23DD36C4D66E658F15F3B9E,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28:EA:C3:21:D5:48:B4:24:7D:9C:84:81:0C:06:56:EC:94:26:71:6B,28:EA:C3:21:D5:48:B4:24:7D:9C:84:81:0C:06:56:EC:94:26:71:6B
6E2FEA4F12536C740D64B726FF8C7A5B27352005548D3F8C18D8D9A07AD23662,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04:7F:DF:C2:5E:60:CF:DB:F0:54:0F:10:4B:0C:B7:67:37:06:82:78,04:7F:DF:C2:5E:60:CF:DB:F0:54:0F:10:4B:0C:B7:67:37:06:82:78
E93B3BE9C16F1CCAF50ACCA464B3B3481CFCA1268EB0D3EE03D0CA72429D8E4A,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B5:D6:8A:80:AD:4D:F8:DB:98:A0:30:28:29:E2:CE:88:0B:D2:80:62,B5:D6:8A:80:AD:4D:F8:DB:98:A0:30:28:29:E2:CE:88:0B:D2:80:62
86986064F3D2DA62A2510F61C6E296032D652E411C087F459904AB5AD3BD6A1F,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7F:85:35:8E:3B:82:5F:A8:4C:00:CD:1C:80:4B:3B:A6:87:7B:59:09,7F:85:35:8E:3B:82:5F:A8:4C:00:CD:1C:80:4B:3B:A6:87:7B:59:09
AE37A882638B962BDFF5294185DDAC95153B76BBA21CBE5E6F45CDE5ED1A47FA,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C8:F3:79:36:28:29:1F:F0:1B:59:F6:32:4B:95:ED:F5:8C:28:DD:00,C8:F3:79:36:28:29:1F:F0:1B:59:F6:32:4B:95:ED:F5:8C:28:DD:00
DE394F6B334E0826CC601C7BE1EC6210DFEE6C67011FE91295C77D8CA7A12D1E,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA:ED:43:7F:0C:4A:65:0A:FF:13:2C:2F:4E:C9:23:4F:70:4B:7E:B9,CA:ED:43:7F:0C:4A:65:0A:FF:13:2C:2F:4E:C9:23:4F:70:4B:7E:B9
E0CEA6875D9A72EE12BB0B941CEF55E152D19477BD56297BF999E95A42BF3305,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EC:5D:4A:AB:D1:94:96:05:7C:89:46:18:D3:79:D0:A2:BF:FC:D4:56,EC:5D:4A:AB:D1:94:96:05:7C:89:46:18:D3:79:D0:A2:BF:FC:D4:56
86BE88318E07752AA4ACB3BEA678342B7C21D3F756488922F25A7D520CC43AEC,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07:16:AA:2C:9C:96:05:52:E0:17:71:DE:CD:25:1A:C1:26:4B:C3:96,07:16:AA:2C:9C:96:05:52:E0:17:71:DE:CD:25:1A:C1:26:4B:C3:96
540BC2FD9CB8AA61A53941289FC254E48C6A8D3F6327B511D0A48FC2D5B7864B,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61:ED:37:7E:85:D3:86:A8:DF:EE:6B:86:4B:D8:5B:0B:FA:A5:AF:81,61:ED:37:7E:85:D3:86:A8:DF:EE:6B:86:4B:D8:5B:0B:FA:A5:AF:81
456F88400B0D3F6E41D40E039A5A634AB40A76284BB9EBABA436D5EA1542F99A,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52:A0:50:12:53:78:3C:10:AC:06:DF:24:5B:49:5F:F5:94:DA:ED:AD,52:A0:50:12:53:78:3C:10:AC:06:DF:24:5B:49:5F:F5:94:DA:ED:AD
3A61E5272823A7E4DF39580998B87E69D252046419BAA1F854565E5505EDBB76,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43:A4:29:F4:FA:B3:FC:A8:A4:B0:8B:E9:CC:D5:3C:13:DB:66:16:1C,43:A4:29:F4:FA:B3:FC:A8:A4:B0:8B:E9:CC:D5:3C:13:DB:66:16:1C
51EE2D5DF7D41D45DB9DEFC732D4B53473AA5F6CED771D930E86D2738EC5AEF7,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C5:2F:F9:42:55:8F:7E:45:8A:4A:3B:3C:E2:D7:99:03:5C:33:58:C0,C5:2F:F9:42:55:8F:7E:45:8A:4A:3B:3C:E2:D7:99:03:5C:33:58:C0
87102030EC2EADD2873CA3B1FC9C0D0C9A834F8471CC4EA69E13D69EC4C9A5F6,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66:65:16:D7:45:AB:F0:51:B9:B8:1C:B5:36:AE:3C:82:77:F1:5A:95,66:65:16:D7:45:AB:F0:51:B9:B8:1C:B5:36:AE:3C:82:77:F1:5A:95
8D33DB771406EC6E22413C34CA9AF0D2F4617BBD490FE7C3DFAE1105430B7ABF,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8C:C1:4B:D9:3F:8B:5D:A6:CD:E6:C5:E0:65:14:93:67:A2:C2:C9:B6,8C:C1:4B:D9:3F:8B:5D:A6:CD:E6:C5:E0:65:14:93:67:A2:C2:C9:B6
A47CED033B27D6AA142553ED45E419A4523CB33407F2088AAC17170845D8CDBD,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50:E5:1F:CA:84:C6:A7:79:19:6B:C2:89:7C:4A:59:8A:FE:69:6B:B7,50:E5:1F:CA:84:C6:A7:79:19:6B:C2:89:7C:4A:59:8A:FE:69:6B:B7
B9277246867DEA59689B2A70558FDAAE74B490DA0915C045CB6BB2A372F5914E,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8C:C1:4B:D9:3F:8B:5D:A6:CD:E6:C5:E0:65:14:93:67:A2:C2:C9:B6,8C:C1:4B:D9:3F:8B:5D:A6:CD:E6:C5:E0:65:14:93:67:A2:C2:C9:B6
D1FF7836C8F8617BAC956D99DBCEFB19CD018FDAE60EDEC1FEAE774AA86AA96E,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43:A4:29:F4:FA:B3:FC:A8:A4:B0:8B:E9:CC:D5:3C:13:DB:66:16:1C,43:A4:29:F4:FA:B3:FC:A8:A4:B0:8B:E9:CC:D5:3C:13:DB:66:16:1C
FFBF90B3E9615FED18F06560F7C6A5F52224777A0A2BBEE2A5073B49622199A2,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43:A4:29:F4:FA:B3:FC:A8:A4:B0:8B:E9:CC:D5:3C:13:DB:66:16:1C,43:A4:29:F4:FA:B3:FC:A8:A4:B0:8B:E9:CC:D5:3C:13:DB:66:16:1C
A47220681F5726285654D1158CE303B0DCD5137C91FF5809476F1230EE8E0649,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51:F7:F2:5E:B0:A2:EA:82:0E:56:33:61:35:A0:C6:30:8B:AA:FE:AE,51:F7:F2:5E:B0:A2:EA:82:0E:56:33:61:35:A0:C6:30:8B:AA:FE:AE
29F4E3E5FB8CB3BB01C227E542CED8C2E1F28E9FA3F59A8792FE76E0B6E7379A,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97:18:31:4A:96:7F:39:83:27:F8:93:75:25:2E:2C:E3:B4:A8:81:A7,97:18:31:4A:96:7F:39:83:27:F8:93:75:25:2E:2C:E3:B4:A8:81:A7
2D7AAAE65819698B3BFA35489FF7CA2F6AD0A87CF49D2D4A71A6E393351D7141,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97:18:31:4A:96:7F:39:83:27:F8:93:75:25:2E:2C:E3:B4:A8:81:A7,97:18:31:4A:96:7F:39:83:27:F8:93:75:25:2E:2C:E3:B4:A8:81:A7
81033E6C40148084A3A3B47739F193510250BB81AA8630F0C81019DC47A8D836,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97:18:31:4A:96:7F:39:83:27:F8:93:75:25:2E:2C:E3:B4:A8:81:A7,97:18:31:4A:96:7F:39:83:27:F8:93:75:25:2E:2C:E3:B4:A8:81:A7
108751FB5EF2B7DD02E94CD85AECB6B221CE06299412E41EDF41912E2E57A3CB,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1:B4:8F:9E:44:B8:3A:43:4C:1F:FC:57:C8:1B:8D:74:91:38:2A:67,C1:B4:8F:9E:44:B8:3A:43:4C:1F:FC:57:C8:1B:8D:74:91:38:2A:67
1D3F901C7118D88AD596EE38612EBEC59DFCBB19A84A49E1490EFEDBF5EFDD4B,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1:B4:8F:9E:44:B8:3A:43:4C:1F:FC:57:C8:1B:8D:74:91:38:2A:67,C1:B4:8F:9E:44:B8:3A:43:4C:1F:FC:57:C8:1B:8D:74:91:38:2A:67
8F5F4C7667E51CF75EC2C5EA36027E6EE9FCEB780153AD492C955546078EE11B,Malware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1:B4:8F:9E:44:B8:3A:43:4C:1F:FC:57:C8:1B:8D:74:91:38:2A:67,C1:B4:8F:9E:44:B8:3A:43:4C:1F:FC:57:C8:1B:8D:74:91:38:2A:67
