SHA256,Repackaged,Accelerometer,Accelerometer_uncalibrated,Ambient_temperature,Game_rotation_vector,Geomagnetic_rotation_vector,Glance_gesture,Gravity,Gyroscope,Gyroscope_uncalibrated,Heart_rate,Hinge_angle,Light,Linear_acceleration,Magnetic_field_sensor,Magnetic_field_uncalibrated,Orientation,Relative_humidity,Pick_up_gesture,Proximity,Pressure,Rotation_vector,Significant_motion,Step_counter,Step_detector,Tilt_detector,Wake_up_gesture
E7382862918252C0AF5EA8808CFA48F2FB5B4002D6C6B9C2898CDC9B3630C2BD,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DABDD39A3D2BD1C0B3F1F22CB2C4CB3E80D4B5BA4B958868BF110BBAA2D416DA,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8C2EC529D52F2353D2E8271D08256E697572F22C7FE543007D21DE8EC2FA5990,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C997A15050736FC83FFA03E9FBA1CBE6D5B44D529246554A739217FA27113DED,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4787857042A551CAF47190542BE0B7605ADB21EB44B06415C4E8C9A6ED147E0D,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE97C2133CD114D285D01D369FFDF18DB8B59E292A834E419C700AAC345805F4,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2CC74DE7D6999F2213282B94F2879A1D9EB38C57F63D59EB4C8E1E2A6C8C64C0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40E5897248F38AE22529B61E216C503BFC12D546DEFA2318C98293DD67C9595E,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DD9899436F193557ACD8ACE672351BCF4769FF2BADDA4CA26B6D703023B151F7,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0148468A3C355313A580754763492F92193F1747DB3F654B30FDF23A80156D9,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23302AC705A194C87AF981CCB9AB6AFDED055DFE3B2C7B3C00252A76FAE64671,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BC6959E48A2B5187856A8E20BC174649855D17B577E9E50424B247F203646585,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56A72528254FA903F8D0DEC64C1384C2B86544B8974E221C82981BD09EE25D74,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C957610FEBADDBE668D3BEE9268CF850E186FA3CC1BEDD4CB1A6BBE4C45AFF9D,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3407243C3BE8ED0589245BB8F2D5F3170F9D5FEDC735CF328F57D274F4BEE447,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
958C8114424C44D45C6A1349686BFF870C0BA8F1A79A328F723A40CF061C8762,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE66845E0000B6EDD05108989DABD9C21202B589108121CFEDA5EC9C17E0ABCB,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E5A170A57E17C243F44AA85AC24665035F955693F2DAFC565DBA19AF8143D232,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357F2E1D2E70DE9F75EE98CB001A7C8C06357F73AD1713230A89A229EB8695BB,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7A7FA3C2AFCA323046E19D170827C2E474AFD6BED558364593A2256F8782DFCD,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8FF6354B5EDECF0D5BB43404B8EDEC4ED2D5E18B72124328436BEB10D53A8F02,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A241FD47EAF1CB7014ED291BE94A5A95CCFBD484388AEA6D666685006D776D8D,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AE6C4A0E4770A248C28BECC6EDFF9C3E137582CF9A148CF1F4AFC41EF979C45E,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B2999CA02478F8EE6921D6FB02475821CD896F81FBD4D8B0C5220D9D2E558433,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA3436955C8D6290CCC9D3D8F609B4BC4E441CD78ECE0FEBFE29CE7C8FE98677,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D2B42ADF9A4BCBCF94753591A1ABEF00BC5E7053328CCE3D73D8F758E41E857F,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E7246A3D85C60421D36154001A15A0A15D6CFD9EA4EF7A31F986042C2500A789,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
061D9EDBBC5CD07EC903A5CE74D5C27509001D400C120998C62BD6E42C5A6DBC,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0629C77253F429169D8E65D09A740AB7DF188A74172909B15D1814831149C6BF,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06E089639437CE018873DC5C9C644C10A68AF85063D6D43425E061B5B4FD146B,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0FE8E9CA3C0226EF3A17CBC131AC106B191D1D55BCB7F8BB2DE5DD08DD5F5845,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159F01C62689088D9C4DF80D7C8052A32A0AA20940810BBE57575DE4F0C1AA33,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1E6F30A9074F923487296C826414C6FD32A3182AB404BF75255033F9D83482DB,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1F5451CC6458F73C599266F1F54DF0FB2430C20D02EB84B44A0D5D39C328A3C7,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201B9946C794E4B4E9391A4628B6E218584C7A248CB0D31689B37AD195EFAE7B,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21721CF8C38970B6EB34F3D6718D44D3F2B66D91FE64152FD98059EC8A5479C0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3189798EB36DE75DEB8718B3F1CFC4B5B4C69426295BCF9CBAD7B6A6AD869CB5,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3950BBDD353B4183AB0C240A04F556CF333E57ABE0D9293CFDC2678C52AB0C30,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3CE0032DB49D6E65DD8541B5BF994C40A530618D3A7E68125DAF330714D062BE,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D25B7A4A0D25CF2626FC4765FC6CEBA9B0E0EB6A8F304F051EB4CBDACA9135E,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3E32CE4655C456C8C56B9DA0283D8836C60B8C473D725583A4BEB56E338EE0A7,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404DF743CE8F01DF509F29991B4099C80AFF7A1652BC34A7A137B9B8253F7FDB,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4262EE3C0CA44C1E5D8A5601A96ED27D22D7C3FAA0112BA6E37F258A574E56EB,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48D3EAB3FBBD69BD3CB69F33F97B8900AE970E6031DB61D669E61F8F0392F405,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4A83D16C139AE7B066A259B8E7B0EB5D798A979BC509A261DEC2CCE979E0D7DE,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F0677F4983F45D1CCECBD6D8AECBD49C17357CFD19087220AA04A281D361344,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56F53DE798844F796D80D82CE7BB2F060F455A030B638AB1CE3A19A04CA34100,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5988BA48525688AB6BCA24F20BFB7EB3235CE730ACC83FC67C99685EAABFC80A,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648F8B901535847EA6D62573DA92B564DBBB94037A8651DBE796A400495C2BC2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6BB1A8EF8346B00B471E0E8FCD952A489F2DF9E15D0E3DE0FC36232C5B62B7AA,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6BBBB9E772FFB15EF22AF9838E1B6703C183A2E9814591FC530F91B68858A761,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7506C029C792049E91DA908721CCF4A777285F06E331BDEE32E2AA99A7CC3CD2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75E7E4E13783F5F8E0D53D308473E7158A585162559DA401AFF2454CAFFAA045,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
777FAA6E6C8A506F7F20CAF1F23B2F0719FC6577F908659FBA559C8B8B4E497D,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7A55E8737444CD497780F97238F32DBE49797910CB2BFE2DC814156FC4623FA4,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7CA996E54B3E974F102EE9C115810A2327E2E031B907A6B15638C7AA7EECAE65,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7EBA293CC0E421A6D2FCA27461A623F6D42D1993C707FBD27C0459E56F2B72FC,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80E3AD94E7D0E33AED67C68AEA11ED6DC5E3B74838977EA241C8085FD3E6E958,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852F47D22BFD6950047FDF8B8A991630DB2FD2A01049D4CCF8D42A9624576F55,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8DD097E66C8AC2E6D945CC4A0A90798B83A3C3283DA5817DC0B199C18A058985,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8E0E0A770E4AD4E8B06A9755155F54C793E428C2CA7EFF6BC972A55FCB087E5C,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8FAFC0BBB36B7DCBF24D93AA88F7F6338D907346A262C4D089C8C418A46FFFD1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90277D41841A1D561D08DAE20EC15F316B38EABF56FA621A40A0437002E14EE7,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9611829D5579E941C134C2E1C4706F16CCC0E5E7523A5FAC7833B1B58B370C48,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9AF4819CD72D8410FE69542EBD0519D6ABC58045938591E76E911D3EF7A38910,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9B041910B6F7597F9DEFA6AB11F2838C298429BE0CFA05717EBF3A0488B108FA,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9C1E389EC8A540B291FD5BC552787F1051F5A7E8556D2D6C29BAE22CF13640E2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A0D877B3A1A10F38703E458C4811826376208DC2B94D86E77A3526F79F3890BC,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A10062BEA8DB8C281045FF5166AEA1A2581A3B3ABA7904CEC19F7145682B9F8D,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A814F4FD0CC376975BEDB5669210D8923A87485DACBC8373B7D3698B7164C4DB,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AFA545220B17E8E632BD69CE96924A88D8B4E5F9F33E5DDE64C1A719E814942C,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B1037595544E3450ED69F7F619626AD5008D9082E28A9A47C75389A4B87CADD9,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B1FC66428002D54FC95F8862D9C8374E37AF4807F4ABC83F37D2069AD2074A60,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B83330B76CB052D2D07414D3CDC9AD063196D5C7C4E4AA39A455633D50EA4F15,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB61F855873A5F82E83595F7B3952FF0ED92D25F387E52A573D7737E476208D0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C06C5A477B7D3AFCA4500CEF5AD1F5EA0DA5D904299C49F640096B4199A3C3F8,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1A9A011FEA16911F42EED786DAE9C26151617B74A6A6BAA459494BF43C0F6C9,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2735B40918781223FC460520A3FAB69CEB83792C7940A1F5CE43A878E04A7DC,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3D9F5EB83371B125DE97E50F24A5B8C3AD8ADD2F426ABBC417A2E9709BC83A1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5F767B85BF9A1333900B2483D7FF7A1383FBA5215A4C3F110FF13A0A6605348,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C6476F4A42FDF8B8CBA257AD411A52B487142D5935165EE98F82D509D6D1F0F9,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C685E4D0EB64366EC060738F50AF5C99AD0560530E774AC37BBD4ED473316DA7,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CBE55BB3AD25B93BAE4066B2B266BD3FD847404EA921983AEC3704CA72E2DA71,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D1F5A4A61A862D165B55C307617DC533C6E44E954503DC4958041519F5CD036E,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D5E466504E0E2851F2402ECF1383F92433D3A784B31201D052E6D44C937162FE,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D90D82B2206D834194E6D73C0EC93B7AEC153820E61BBE851384E3173DA5BA31,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAAC3E0ECE587442C0040D0D3CB24067C2AC1DB75E5F9E730D66B79D7B00B174,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0A7076B1FBC11F11B656CB59A4D1A61BA3E99AB607FBC21221EDEC9BF222177,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E128C0A6CB6D15D24BDD8AB8C7D2E7E8F39A12A0E579E70E8E9547E77B74B368,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E1E4C06846F63DF13583F2EA0D473A5FCEC64D4E3FE699231C964E4022F6B1DB,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E282FED66CC3DD615DF7BE48B172914DA93708D685E171D60B567787F23263AE,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E764CEDC6DA1CB0C8CBA2FFFEAD5AE7B94B61ED9AB9B6C83D85E67B6173C390B,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EF42F81057E7CBE52EF81F1A8039B9C110AE67061E75763F1AA5BDF1AE446E2C,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EFE3C5A43D0328E159F28E18B721EFA38182EBAA2EF2521A984B019ECC911DC2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F0619CDB117FDB5FD363B217BB26CBC0B91C72014C66F7FF81A55DD1E50A8740,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F84FBC9068658496E9CA26D2FDA3E4B66A1E89E639B3A91AB44EE3F5D344E95F,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F930D6E0EA72E6D68A002812336664B76DE0478437DA71B931B5E9370CF559D2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F978DD4FD4D3D440346FAD8B8B3F645072B0C1C0AE52D75A2083757B519B356E,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA9DD0DE04BC369E4172E228EC99AFB1C735A453A62A9E549748418ECF294494,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FC6885E685B00A0874B1307E0A357F38BC7C468EAFE43BE28FA5488931851B5C,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FE2CD94E0C7461495EFA62EC118FACBEF4E1A4061EE0DD0765F3AF0F0C5DCF38,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0D879F500A008CDA46462390A3617968666F7FD64339B56AA0BCCAECC34544E5,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531AA73169038FFCDEE27125328BE32BA657899E6598800F443B8D660E04D1B1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BACB4DF2CB35A4C033E46EFB30DBD0F99B10A46528B0E3ADA69ADF6B92B4A55,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FABFA7BB8D9F8D4511E475AC064672DE43594D46B6D487947A086C3679D7B226,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9735B4DED87D0C3E296C46EBA0531411F2E7743937BD56700D37E965F2DC8387,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E53F8755103A3CB3AB02366838F66EC65690CA43F483567D073F3469F30B2BBA,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
029BA03BCAD5EC909209B5B62ADDD8AE3D33F4E6600A744C1E15A26A192AC8A8,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440A9B6BEDF332AC21938C77110833EF5341DF67CF472112E0A65B09CED96B5,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14F0FE074A0D3A9F2F81E489402E046F6AFE57ECBE73BEB089D78D6CDB0AF497,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293F5F0D9E017F2617D92B46FEEAA412BC3317F1C07D45C3D8A3E54F31640919,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2D7C34F3D943BE4755DE02FF621FDAFEF0A2F8766E59F630E97C70E69410820F,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3372477EEEDCCA360C32C0901BFAA849048DDD66F9E8125DA71DB3067B7381FD,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339F465628E76E9F04DD4D6CF439411EE984CC74208B7CEEE609C379E55C9BA5,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3420EDC3EE4FCAD248ACBA5DCDC22EF61D3B8CBA912EB4BD4914138264122DC7,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499BA22522C45D2659E032FCACB662C982BEAC2271DF75037731CE9E073FD3F8,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4D8C6D82C8A366F0D9B47A3735397078C116879BB56B42FD1975A2791C0F6B09,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596BED2A32CD71F974BA33C99BF3C86F5109C3E2DF9F5891DDFA50AA2586D447,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6A1F57C4276E1AFE14D6E29A1ADCA83D39CC87331DBB06F792D245CDD9351900,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6A30D4A100DC80A5C5470286E054957D1DFEB6106880228C70A6AE4596D9D6BC,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6D5F4B0427D54BB90E99EEE81DAAD9EEBCD2EE6932E76DC441AC37B04FEA133A,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7492A74A320FF7077AAFD282F8324FCFB3162522924C63E96F96E7481658D86D,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7904E9CBFF8CD65A674A4CD49FA5DF1D3654E5FCA544556C4208F3682479D504,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870796D40E8BAA247ECC49EC07764754F6D27D0D93132F1B97CD41DB561F509C,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8B830187DFA7DFD2FE3F201DF206D267E4790C8485BACFF5FF7D9DB706B717CE,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8BB2E9E1544B9DB5A972876CA290FEC2A84E3B6CFFA5C18919C31BAA5CBA7579,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A3683E6E44EA636B1B3D7AA0730DF29BBD1F48A12AFD27EA17D8631C2DFC29FC,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A9EDA8E6FAA34B3319C5349E72FE58D57FB218FD02C47C7644B4A43CA33693DE,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC150C78B919D69B61287DCBCB2B2FBD0FD92BFAADC7DE7A99C089E32380CBE5,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B918D1B567749809170A9037ED81F66D7AF886A1A42C7C7880C949CAD0E3D078,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4385CCF290172660241937C402E1AC272068D9E165C5628045BFA764ED91A63,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D15FB1B2018F6704E153B7FA8D94BFDE5C99D2EE3DFF2D04B7B5DEAA533C690A,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE25A68AB451916803D18FC779C6898C4C2273D38DE576F5695C39607079448E,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DF4FB9C1BF44A369C684B3D397393B778106ED955AD97A44F6607046A2049EB1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E265FFE00E6DC2973F6C93F92D334E0F34DA6A92FFBA0BD818AC806C29ABFDD9,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EF76628C47746E9C02C07ADD2086FBEC92F077D654BEE93F58E3403007DEE5D1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0BCB9CF74C1E02ED595AE30F00F3511B250EE6BDF467494048669B86823009BB,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F27B70C4986F34D7F30B166C2949C9ADA5137558AB1149CA7E55FB4506C1CEE9,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0E37C5FB72CB4448B777FB12E90DFAD38CCDA2B50B028F6F73748CC9B28C1093,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
