SHA256,Repackaged,Accelerometer,Accelerometer_uncalibrated,Ambient_temperature,Game_rotation_vector,Geomagnetic_rotation_vector,Glance_gesture,Gravity,Gyroscope,Gyroscope_uncalibrated,Heart_rate,Hinge_angle,Light,Linear_acceleration,Magnetic_field_sensor,Magnetic_field_uncalibrated,Orientation,Relative_humidity,Pick_up_gesture,Proximity,Pressure,Rotation_vector,Significant_motion,Step_counter,Step_detector,Tilt_detector,Wake_up_gesture
2EA5DBA6069C15323B4882B4A4ED56DBF9F999946507ED85542A9848AB9DAE31,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2EB261A506B84D8C240BBB1FACB3AED19541DA2ED03AA3934093A59501A6287C,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2EE2B51F5265DC87CEE4476DFA15BB417A65BC09E170E7643FDF3DC77E12FDF7,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2F18B547E4BBC0A870A31BBA30AB9E8FC3E94A61722F32645BCE3A37C0660E00,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2F6E50B81277FEA60DDF7E48CF11E16EA99B2FDDB18CAE4CDDA642B54421D7B5,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2FC2498B37B512E5B504B91D0337280F9891349455E943856C70C0274F021946,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2FD6C9B0E007C58B2CA33457592A45F72FEA12FD2A42FD22F9816098BC8B5F7D,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2FDF869D3A3EF4FA962DC0FCD12705ECEBB1521A488C9BC5CAD8542C7B213E44,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2FE22410FF6D910C2F935ED50DE850BA90CDD6372CE0B5A687D4DE8280EE6B68,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2FE3F73C16B394A205871AAA3DDE92CD5F238C6E9C1E2CDE0340B300BF76399E,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2FE448F8432DA299407204DBC463CA46D4EA5CC42E73B76CE99DA268BA3C599A,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2FE45E3592C3A684DD24D75C06E2BCF77BC6D5C8EAAC012A3C304969B9678C50,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2FEF3F325E2220B8B4E9597928D1BFB78A0043E3D0AB6B53EAD3CAA6E5CE7194,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3028D29F5DD57DD46CEB6E0EBAD2D5386FF8415566EF572338579FF136EBF5A3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307BD2D7C459E5FC86FE0E789D6467E5DEABE25127F410D6C2C7CB749496910F,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308835E9A2A43B6CFECC0B5D9C490ECA1D906F5C9612DBA738AEFED14308DA09,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30932DB2E7C88455526EF0CBA556B3CD32DE38EA840AF05D28D4BDAB7195918F,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30C1AA1DA53AA57783C7C3D84F151BB400DFE2C53A7C1BA7A1BA08FA02B1B1B6,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3136E1C44EC761E34148F4EEA3183A0B2FBC7794C8B15294A6B1781973F75457,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315490F3284DA0DDA70A4718D754F799AA3A148D09FC4F6CB35CDA1A73C9FE93,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3185480C106EAFD33025961EE25D876031CE75D45D87F757E3581C4ECECDB20B,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318B73AA01733A9593863FB2379A6316BB8EA71040E30A32BF5E411A39BE4E20,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31916993DE384AC7D0BD1573A773BF4E91CAD208D8EDCEBD0B11AE45B0B414A1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31DC6C9B12DD1454FC10A5EB8768ECFBC6CCAB10C05A48EAC6A33AF911B57559,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31E1815677B513B5B63E9E71FA64C3DCBCDFD3C5A1D9C5493C9C24354144F59F,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31F6293D5BB68A6B4853C295693B1F7DA4E56C4F937BAEC46896990FFD86CEA8,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3201D0ECB99CD53C55BF8A18BE4301334C3514A609DB73BF3D4785FE7AB471A1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326AF130CDED060C8B40C5F0222E2ABF77DC0D4A041CC51605C047467DBC110A,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3281E34C0460D8130B950AA0076E2762935F7661B8D880E663BDC06B20C56D05,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328CCAE3E9F9FBE487FB00EDBB591896FB3F1A0816666DF2F8FCAF05239F5A69,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32BB42391150A35186460E6218BC87C90714E035BDF6A80B2DAEA41D305ED5CC,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32CB4FEF71AF58852C6E7E4409F27E6C54FC4515544F1202F8ED440311D4BE38,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32F5C35AA21B34998D8128F8BBB14508032C8B15C091EB11BD354F8EB4A696B1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3306A5318790E91A9649C6218DC009A18DFD70207C9E54415F0D16D162658A98,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330D6E025B6098BD5915F186614F2E5F6592B42442930B1474EDB453DE5ED7F9,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331351CC1CC6FE3EBF690553DC4D7596AF13A9744E6B941635487092F6635714,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3369954A5DE749D5725B2F374233D6A4314B564E8FB3FE8F481482B7910B8F0A,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336DAF598D81B144EB13EFD97F24DF702D7D26A8C70501B6B31269C132072F98,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33710B5657429773A25A09F61D436555618A86627F6FD212F8C99FDEAB1D8037,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337313947EF3AA0A820C1949A3EABE19AF1726A6C4AF534109F83C0F6726B4B4,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3387A66F5F8C09F4AD1E1D7897D9DD216E68FBD3A376F5C967AA20678BA62204,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338A879415835FF08B932AD83EB1DDBFD4927E1CD57FA45AF32E18CAF76C355A,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33943E5B9BD507B31D6D692D72C3FA6A583519CB1F3C041EE947BBA2EDCA3CCB,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33D83ED40DF982C517AD75D27D99D8813DFEDB260E1ABE8EA291559BFB3B69C8,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410F8CFCC7D27CC208B01E58F3793C18E0A99291C62F7CB251FC529871A6987,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344CB38A713DEE167D1F8C341433FE4D2A280FA03C6889790D893A2B77CBFFA7,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3452F5C23FAA69128311FDE8BF0C3C0B904645E02D44D1B405843986437D7717,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3461F88902B8D7784166793B15F4380C241BF015D7189ED7B3C24E40773C1BDF,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347D1EEF6D94B4660156F93BDC0A3DD44ED5C50D2AFF21CF858EBADF08E500EB,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349E7158754414B09F90DD5DCF4C89FAF8B9E2C49462483C2477114C5940FA8D,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34E089C90679873D50653124DCFCBAAB44885CD777D2D8D915F75F7E55CC9805,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34EDE497EEA5C8DD910DA5367949FFB822520A26D8A5BAE946265D377EEB5235,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34F2E069A22915C831F5D1AC4CB5479B4E0BD05A9CB56F9CD789D5E2DCAF2073,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356464C70B37CC94FC4198EE2ACFC1623083F36F6A94B65D1380A660A61B00AE,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35A4C3D3A37D8477960D42743799E6BD055AACE69899A9A8D95548182E994B54,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35BDAD2F2873EB67BA1DFFBB908EF058E1828AF4C5F1F91C3EF017A95638BB78,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35DC495AD8507FD240456E010D27B89748B4FF5D626DE339AA4F62B62C94A802,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360DE5F7B84C17E21A66FF16C2FB9DEACB5A2C6996C90B0B0FCE24B9FAEA4DCD,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364ADB2F4502EB7FEE21EA041F97B3D9209E1F0A6AFF09667464474EA08EDBAA,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367F69BB05497F97075FC013CAA79B6A64ED3E48196842A658C9E8F86D8F7FC0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36859E065BB8530A8E9B010E2C160C70C40DBF749085C4ACF5CCF9C10D1BEDF3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369227C12E9D72D74B4B4103291520AE165622DEA62F3452A0FC45E147C86E9B,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36B6C435CF0AF67F6B97C5424E20E2A82111330B53DCB8AA513C98FFA97CFE01,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36BDF4B4DC39AB56E5EB50B3C3FEA2342FF489D52882CB409087F6238759BCAB,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36E780B58C71B5E0832FC1D517D392AC3D03A56F5FE88B91E64DF58BFD13B3F5,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372330FD451755F681BA791883232CD108316CDD6DD2B3007645E7935F529126,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373540F5C0D6AA30D88AB9573E2DD1472046A0C0AD3CAD61A51B161382CD9CEC,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3751807B539C06CC69E0F554C7B3FDF80DF3F63C9052AEAA559F8A1E454ACA87,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3754DFE61873BBAFD6FC35836C603E1407DD44A9107666D21AA07289EB22E623,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377C50ABAD9C3B23B8FA02605A3451D5A1B2C61D1B83331821B1293FC5C06CA2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37D01275F64EB22E9FF7E91C79A9B31E89C069E35146B8D32EE1289F58064E9B,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37E71446658FCF0431C4B66D778C1D10580D645F58BB0E7B3FFEBF29DD13A72D,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37F10F4F54C450A6B511550B64C69942848E340CE6AD1BBB5C34356FC3630A53,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380DC6186F21A6396A5EF50017991A945EA8F5B69A076549DAC0B11709A9835A,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382A6AE6B72AA0FCD557AB587560A69F6548AA1CCA75800825C42778C8A2305C,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383753CB0EC55ADC73E3BC3DE68D9C3985FB91AE8BB5049DF3886892BC62C87D,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38814D8B937E331B25AB27F2D4213E12AF94FEFE004A86FA58F19502FE1ADE7E,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389EF58B130C448EEAEE5F0B0587544CF367BD4444308B2899D0549DD5A5BC50,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38BC1F229EF5D27499DF69E4A1B38F96DF264BF92118A5DFCF0C0A4874433BE5,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38ECC146B8B728FAA28DF5D7551C79045B9977752B1A139B76E79E9654835FD3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390A2D61A0090BD3E4D4E48407570A8183B777B483FBEF1EAE26EFD573129C11,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397695DE359E7DFD755180284A9648E0ECD027914B296EF95A8B5079F0DE0EEB,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3994D4D02564BAD663FF67E9876DD97F33C70B8F0D6B4B26084CAD7A5A294CCA,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39D4EE7BC9178D8F20AC33AA235D6549AAAFDEDC93FD76D5F8D2D4C48ACAEFC9,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3A101C4AD88F92ECE8BBBFB7CDF07027A180488677C0199753895D3DC1072934,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3A2A5D9C92841BBBF4DF5D34BAED16B66434AA1E004D6D95A53CA6B8A8876B66,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3A30D2BD757CF75EBA179015E4A27880B88B0551675703FD8F83FB5C88AD576D,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3A4844F7EBF5CCFCEC0239A6C9E4981B64EFA85B977D3E7031C16ED4D5727454,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3A4A70E57FCF2B475815C845B8EDF34C8FF24701FD6B785C5362A618CF59DDD0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3A7EBF3B9F7189A684423FCCAC72344A489D3A05115960B9B782264A68BD5822,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3AA61638B960291D0B4B47E00DADA8E534F0F3C51550F4E5A32BF50E22B78AD0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3AB210D19524DEA9540B69D4A1A5C7A0E091CE8634F851DBEA46AF989EB280B7,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3ABB7F08B3DA5A4BC014FD86ECEEE88B4874E24EF043134082AEE2D25E342645,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3ACC74AD5465DE9FCFBC8788BE74A080FE61FC21E5A60D96847FB2415D634168,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3AF0EB45F0FF11F3D49D89A33EA14ACB4C21F037EA7EF0CFB124A7FB80D3C571,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3AF55BF9DE5C67EB7FFA8CC174040B33DDC99A837CE3460128A20701DC56BE26,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3B553689EAE29CAF1940DB6C6A571FC77961D58C6FF10F98BD0E988B197FED77,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3B5EA45B8A2288B344E3CB5A8F9D17FEC50F8B843CD97939A2767A4F16565E80,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3C429D2678B56C4003F72138132DEFF55EBD33352C12679B3A0C535C4B2B53D7,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3C44228B681FDBE73A4415F05D1DA913CBB6795EAB6100D42B0C9EB973108EFB,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3C5F453B26C71D97362848C4DB6CE998A0411F7831CC187F10CDC9B97C5980E4,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3C6BCB247A9EF724EA8A742538C4DCB85E87293D2461B1521C2807B3FFC6E97F,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3C7D8AFBC33FDD81561B8BA2FECE725B102192E1D253569FCBC02AB26D96AE45,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3CA0167CB43E440EDC958B871635B0E8C61BF2CD40A4C0F944F5D2D23CC5DF70,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3CAD3BCC7EAF5789A07217507B4168D6AE5C507CF016C517DF76E9E870B716BF,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3CE90394B6D5E2C13F2B411161796053993871A52F07E401176A8A00334E6A9C,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D1B4445FA3C8E5E321506535E7D68C1CEB9C00E5EDA88D492FF1865DF035FAA,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D1DA7EC421A028A51D34792A90727E576EF1D13B5B738AE158DC070D29FD75E,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D387E762BEC3DFF9D019F56DB56131CF942C28C63209FA92FBB2F4BA87B4418,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D38E979111577754A47BC7937354C11C9C21FF262947A0F38DBA175CD078539,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D4CF5158F064EEC06B501837CDF08C39668F34BC7E19BC49B3F43D661A2134E,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D6E098C41DB54814E8D785B9869CA9ADEEA865B60BA79A5565141C4A263A0D2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DBCEC2346CB76E97ABB4390B31DCD17ED23B4DA8736FB3B915D2A7E0B4EC235,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DE541B8EF629669F244F73D785CB35B9E8178E477A533137F6C42EDD097FA33,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3E02D9AF2371624D08BABF8138D66AACF3F7AC9F19D85477F5A249C08642577B,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3E554194739802F310795A9DC591E679DFFF7B179F78008D341ADAE78979F2F1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3E6EDE43192A6275811B1E2B99B3599020E3EBEA1986212AAC8D722BA3F90D14,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3EE3630B6788F749B6A3BC60EA05E4FD96780F816149FFA30BC30FA5E5518FAB,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3EEB65ADD3D145825346CA9A6B6A8C573FCB99CBC64F5EB6CC1553CA4F8D7B60,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3F35919D9C39C3F833E66B71F5E93F1C8067AD91C155A8423C64137E53AFD812,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3F7B237D4983223EC0C0A6A77CB4AFEFC20B9A8460D9AB0DA92935BEBC07F5D6,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3F8C4577A398BF1BCB8252C43A29BBC6A8A7B44A8C9FAC8A590B3762404792AA,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3F943243EAA84CCE4F8EE38E585241EB83E0A3960A2C040E0156DEDEBD77A5CA,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3FA1A79B4BA857D8B7774B248FF44C45664E966EC9C3799507DB53E57301941F,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3FB071C456A6270D2AD467ABF30B336E15E33BF685B4DE4D728541BE3313101D,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4017C0BDF4919C13F45D177BE60C52B73F7E8A1E29CA8D83F6222CDB62E14728,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4029EE4D08EB90A930C5D658FADFA2805A4AD09EDC4B2E2E8033F2E51712893E,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4031B7E1BDA0079896CCD071BDA5F5F203719860F4450288A5C997AAF03197CA,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403887F789FF4DBDC978FF4B6A44C7DF189F7975D4472FA52CF2330F24EE093A,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40575CC091C52410627A0BEC8E975668C5C99426901768E879058009A1273C27,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4081CB7138659401783799AFEC4411320023616386337EF9ED57E48363DC0B31,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40856861ED5D563F98FC28F3288C5D1ECA2E7FB5CADDA267DFB36908214481F4,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40ABFFC087EB5262A24E641134C82313D9693BBA2FAEE7B93DE5C6F79ADC1147,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40CCC71424B21FCE60AFC559EA9B0335A74FB35F909FAE2E8746FAB17C5C6015,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40CF090D37B683B4917DA852E01727BCD949B59C864693A362C179D1C4262597,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41448773ACA4F73E5A0A914970F554F521270F0F34C17DAE4157A47F7D86B23C,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41550FB0E00C63BFD4364467A17C6930625C854BB67449A1E4F04957762D0A0A,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41668214071BF08CD923A98AA00C136CDA09FEC2CF738D632E742DDC7A5DD0C8,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4170ABF437A753E1DD40C00DE5E83D0EE2FEE87F7CD096FB1AC339118755128D,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
