SHA256_ORIGINAL,SHA256_REPACKAGE,Jaccard_Similarity,Repackaged_Apps_Have_More,Difference,Sensor_Used_ORIGINAL,Sensor_Used_REPACKAGED
473AFF04E4B86A44755875A23064D0A60D8511288E2BD8443BF9E14D7BF79D61,1F84450AFBF524B0C27EA261C420D4FC427D252B2F49F742CDBF026BD6E88AC9,0.0,1.0,[3],[],[3]
473AFF04E4B86A44755875A23064D0A60D8511288E2BD8443BF9E14D7BF79D61,244525E00D8AD8CA1090A9AB165823A4F5753C6035751B20E333C40A780556BA,0.0,1.0,[1],[],[1]
473AFF04E4B86A44755875A23064D0A60D8511288E2BD8443BF9E14D7BF79D61,2A2FFC1B47E33F796FE5FAA88F37FE2EFBAA0C5C1864234EF1A1C54058878D15,0.0,1.0,[1],[],[1]
473AFF04E4B86A44755875A23064D0A60D8511288E2BD8443BF9E14D7BF79D61,2BAA825CF7917F705FB13417DFCF73987E4B97085AE5EA97A9022AE6E79591F4,0.0,1.0,[1],[],[1]
473AFF04E4B86A44755875A23064D0A60D8511288E2BD8443BF9E14D7BF79D61,35DF2895225B71758288CDF32DD6AEAF185197B1B0FEBB9AB24D8215DFFA021D,0.0,1.0,[1],[],[1]
473AFF04E4B86A44755875A23064D0A60D8511288E2BD8443BF9E14D7BF79D61,4ADDB8AC026A72C7C985219F9AC086EA2F79BE208B0F17088C599FD23E33ED64,0.0,1.0,[3],[],[3]
473AFF04E4B86A44755875A23064D0A60D8511288E2BD8443BF9E14D7BF79D61,4AEC136BEF49BA55D35BD52B99C57A1805C273B4E0F7A008C4F406C93BFDFFC5,0.0,1.0,"[1,9]",[],"[1, 9]"
473AFF04E4B86A44755875A23064D0A60D8511288E2BD8443BF9E14D7BF79D61,52F6C15A70A44349D2061495C51CE56E571972F80B8D0E19B8F47773558AE642,0.0,1.0,[1],[],[1]
473AFF04E4B86A44755875A23064D0A60D8511288E2BD8443BF9E14D7BF79D61,53EC7879C54FA85498E8339DA7556D26EA1FB7B8A3607FA6381E241154FCFD87,0.0,1.0,"[1,9,4,10,2,11]",[],"[1, 9, 4, 10, 2, 11]"
473AFF04E4B86A44755875A23064D0A60D8511288E2BD8443BF9E14D7BF79D61,5417BECFF39711739B995EC1AC5CC5E6D39C83A535B44369973AE1769526BF24,0.0,1.0,"[1,2]",[],"[1, 2]"
473AFF04E4B86A44755875A23064D0A60D8511288E2BD8443BF9E14D7BF79D61,5C0BAFD41CDA7942450ABBE88B6DFF94C3218E42A678CA95CD7C224A43EB85B1,0.0,1.0,[3],[],[3]
473AFF04E4B86A44755875A23064D0A60D8511288E2BD8443BF9E14D7BF79D61,61A932B60919983353724D9F730C3DE218F1E6036D208D963B28BCF12D16BD29,0.0,1.0,[1],[],[1]
473AFF04E4B86A44755875A23064D0A60D8511288E2BD8443BF9E14D7BF79D61,64F4ACCC9216CEE593A2C9ABE6ACE8376A3C30EF281F9F340AC31863D12BDBAA,0.0,1.0,[3],[],[3]
473AFF04E4B86A44755875A23064D0A60D8511288E2BD8443BF9E14D7BF79D61,666886088BEDFFFBFEFD1CC290F4A9126A848CDBB2C0CF88E61154DFDEB6D3B3,0.0,1.0,[3],[],[3]
473AFF04E4B86A44755875A23064D0A60D8511288E2BD8443BF9E14D7BF79D61,6A66A7858DDC7041D99144C75231AAB94BEA6BE4370F7F953ABB59A71AFC9343,0.0,1.0,"[1,9,4,10,2,11]",[],"[1, 9, 4, 10, 2, 11]"
473AFF04E4B86A44755875A23064D0A60D8511288E2BD8443BF9E14D7BF79D61,74B039063FD3F1DAB633B70144F40BBD57A0C9AA32CD41CFD65FA45162AB8B88,0.0,1.0,"[1,2]",[],"[1, 2]"
473AFF04E4B86A44755875A23064D0A60D8511288E2BD8443BF9E14D7BF79D61,76EFDC4375BCDD455908522C416EA09E4064670B6B6E0CB21536A0EE166DA47B,0.0,1.0,"[1,2]",[],"[1, 2]"
473AFF04E4B86A44755875A23064D0A60D8511288E2BD8443BF9E14D7BF79D61,7DC4643F693F4B9CFBCFD61CF70D2F2909892999D6929C58272A480F2E83F980,0.0,1.0,[1],[],[1]
473AFF04E4B86A44755875A23064D0A60D8511288E2BD8443BF9E14D7BF79D61,7F307D4C77B88D70ADC06811CB4552CA8893F3B89DD0FF5A1B69216C1B4389A6,0.0,1.0,"[1,9,4,10,2,11]",[],"[1, 9, 4, 10, 2, 11]"
473AFF04E4B86A44755875A23064D0A60D8511288E2BD8443BF9E14D7BF79D61,82E06F45379A73A22CB35568C04A8B2C6C1A22957662BDAE4B3ABBD89747184A,0.0,1.0,[3],[],[3]
473AFF04E4B86A44755875A23064D0A60D8511288E2BD8443BF9E14D7BF79D61,83D421E740F6CB1AE25462C4C632254DF8194285E213F0689FE59EED4D051A2F,0.0,1.0,[1],[],[1]
473AFF04E4B86A44755875A23064D0A60D8511288E2BD8443BF9E14D7BF79D61,87D73721311EB80C14A64F4374534B92B94D1DB6017F2F76C2D325C3393424BE,0.0,1.0,[1],[],[1]
473AFF04E4B86A44755875A23064D0A60D8511288E2BD8443BF9E14D7BF79D61,8CF290F2C8FA9006C43358B8E1248FC1EB4CD9E3BE4BF3614E8D2410E067FDCD,0.0,1.0,[3],[],[3]
473AFF04E4B86A44755875A23064D0A60D8511288E2BD8443BF9E14D7BF79D61,8CF2DBD38EADD3F94B1DD213177C82FC1421CC1C2B5B1479A94512636E48E2E5,0.0,1.0,[3],[],[3]
473AFF04E4B86A44755875A23064D0A60D8511288E2BD8443BF9E14D7BF79D61,97D0E1F46CC5F9FF7569D71A1346F1DF0DCC4B77C3CCB76ACEA0D8C5E4554ED2,0.0,1.0,[3],[],[3]
473AFF04E4B86A44755875A23064D0A60D8511288E2BD8443BF9E14D7BF79D61,992919F4926C58A0D2749B09108B1236B8732A8BAB22769F2B44787CDF11A5E1,0.0,1.0,[3],[],[3]
473AFF04E4B86A44755875A23064D0A60D8511288E2BD8443BF9E14D7BF79D61,9A4270E1CB0AE2ECD6F7CECABE404F39D63DE87B1DCCC1DE24DA019EC548530C,0.0,1.0,[3],[],[3]
473AFF04E4B86A44755875A23064D0A60D8511288E2BD8443BF9E14D7BF79D61,A57BE7F6F38FAC1BD03E8F4356DE80935DE11E98442CA5121CB5E4995C7E4F83,0.0,1.0,[3],[],[3]
473AFF04E4B86A44755875A23064D0A60D8511288E2BD8443BF9E14D7BF79D61,A7EE1FCDDAC71BF1053DEBB3F33ED2C92386A5EAF8276677C193FEC778C58B11,0.0,1.0,[3],[],[3]
473AFF04E4B86A44755875A23064D0A60D8511288E2BD8443BF9E14D7BF79D61,AB45A829A9739C6F6B33835DB68F15B57323AEEBCF6EBAE08E7A6BB119EC4A52,0.0,1.0,[3],[],[3]
473AFF04E4B86A44755875A23064D0A60D8511288E2BD8443BF9E14D7BF79D61,B3C085BAD36E72D31DC9596321416AD233D269374C822828286D726613955C38,0.0,1.0,[3],[],[3]
473AFF04E4B86A44755875A23064D0A60D8511288E2BD8443BF9E14D7BF79D61,BEB20E1988D85C04552B5772A9C11C6BCC1531C63BA1FDDE087902D2A1C07B8F,0.0,1.0,[1],[],[1]
473AFF04E4B86A44755875A23064D0A60D8511288E2BD8443BF9E14D7BF79D61,C06F775BE447599E90FC892A70C88E7447947BB1B79C01CF90F4691625189D19,0.0,1.0,[3],[],[3]
473AFF04E4B86A44755875A23064D0A60D8511288E2BD8443BF9E14D7BF79D61,C7D9B4D8081AC1F8ECCF6B12798D7F95B359B0AF16E18338BA90BEB5D3B69BBD,0.0,1.0,[1],[],[1]
473AFF04E4B86A44755875A23064D0A60D8511288E2BD8443BF9E14D7BF79D61,C87F4656CC749FE52A7FDF8CFCDCD721DD60B51A892B5BEC0F3112E18987D3D8,0.0,1.0,[3],[],[3]
473AFF04E4B86A44755875A23064D0A60D8511288E2BD8443BF9E14D7BF79D61,D3504BB2CD233B18F863F06C033E9FE7085D338F804CA6940958EECAE7B99B84,0.0,1.0,[3],[],[3]
473AFF04E4B86A44755875A23064D0A60D8511288E2BD8443BF9E14D7BF79D61,D53047996AC704A924FFBFC2DBECB8E36417690CD09FBA7D30E964339A700900,0.0,1.0,[3],[],[3]
473AFF04E4B86A44755875A23064D0A60D8511288E2BD8443BF9E14D7BF79D61,DE4B7C9860BF9E6805EE70890E4273AEDBB6CD86EF1C6980B4D8092F7AA4503B,0.0,1.0,[3],[],[3]
473AFF04E4B86A44755875A23064D0A60D8511288E2BD8443BF9E14D7BF79D61,DEDB9344E2A078B6837315CE1B3AC903A9DB6ACBA4D0AA9C92A04157DA2CF766,0.0,1.0,"[1,2]",[],"[1, 2]"
473AFF04E4B86A44755875A23064D0A60D8511288E2BD8443BF9E14D7BF79D61,E5E1F935AF2EB81494143F9D38DF38CA7AA58E7AF2B4469EDD4F8030BD0ACAC6,0.0,1.0,[1],[],[1]
473AFF04E4B86A44755875A23064D0A60D8511288E2BD8443BF9E14D7BF79D61,EF72F61E385488F265E504776AF25494D2B76F61F492369C0B9E8803747415DE,0.0,1.0,[3],[],[3]
473AFF04E4B86A44755875A23064D0A60D8511288E2BD8443BF9E14D7BF79D61,F2985E7F0B741EFCE87CD593A908536996B300E549E4306C030595B019B06760,0.0,1.0,[1],[],[1]
473AFF04E4B86A44755875A23064D0A60D8511288E2BD8443BF9E14D7BF79D61,F2C15784CDFECC104009F266018D1BD35C1AB516CCA2334109419AF2F22C9A31,0.0,1.0,[3],[],[3]
473AFF04E4B86A44755875A23064D0A60D8511288E2BD8443BF9E14D7BF79D61,F45E9D0AAB0DB1889A985C63C1D027952857D5C1C54F8CC9CF47B5AB4FB5143D,0.0,1.0,[1],[],[1]
473AFF04E4B86A44755875A23064D0A60D8511288E2BD8443BF9E14D7BF79D61,F65BA23710D8E798E5098CC8A6CC6025229BDE7B8323D509F8407FF2B6F2493B,0.0,1.0,[1],[],[1]
473AFF04E4B86A44755875A23064D0A60D8511288E2BD8443BF9E14D7BF79D61,FDF274E86946FDE5305010A11BACA21AA04750F3E80D5F462C92D05727DC7765,0.0,1.0,[1],[],[1]
473AFF04E4B86A44755875A23064D0A60D8511288E2BD8443BF9E14D7BF79D61,FF6A087441718911CEF634F0F3F1522294356F7B81F3EA7C1B2A2502177AC7FE,0.0,1.0,"[1,2]",[],"[1, 2]"
479F0C80E65AA722BCF8BCACCC9FE79935AB3BA6338C7807A57F65CA970BF19C,367EBC79AE4FAA1096118CB3A68AE8F8839761C0AAEFAD25371158FD4692CDBA,0.0,1.0,[3],[],[3]
48175C0A8EB9F3E1C76A42B9EC7D0AD2BAC8BBF5C6E682F6FEF2712B8429F74D,1792D048E343D957612F6A8533596EC5A39F666CE70162CEE125949143DD304B,0.0,0.0,[1],[1],[]
48175C0A8EB9F3E1C76A42B9EC7D0AD2BAC8BBF5C6E682F6FEF2712B8429F74D,792CC786B74E0EFB7C25E4D645BA916D3A3436CEA3757D117E7ED8A4D1F53C44,0.0,0.0,[1],[1],[]
48175C0A8EB9F3E1C76A42B9EC7D0AD2BAC8BBF5C6E682F6FEF2712B8429F74D,85AC1E78E226A5EB00F4B95A7A075BF4B80F039F3E8AD380631B046605627ADE,1.0,0.0,[],[1],[1]
48175C0A8EB9F3E1C76A42B9EC7D0AD2BAC8BBF5C6E682F6FEF2712B8429F74D,B436635ED082BE156B7052D4215328003F8E1D87CAC4E07B360AB488AAEDFA38,0.0,0.0,[1],[1],[]
4820A22BA211D3338C7A26FF2920E9E898B259FD935AB70BAAD8849EF79BE95F,1AE1BB0074BFD6B4FDB46A922ECBA0B821FE95E5ED828C79EE803CC6D2C45964,0.0,1.0,[3],[],[3]
48D9492ABE9CD5E4A9BEB9DC9F7FC826E6434EB0308232D123B7203CDCFF8971,8E3E6C480530DAAE331DD3FADD7BD81716B6101406C1FB907BF5A796F310144C,0.0,1.0,"[1,8]",[],"[1, 8]"
491295837B223C809ECDDC5CB0599A293BA6864F0C06AD2D47854961B2398B74,2D76DE7D19169F8CA8F93AB8C4EC0759D6002626513F0C3AFECA277DD90792E7,0.0,1.0,[3],[],[3]
491295837B223C809ECDDC5CB0599A293BA6864F0C06AD2D47854961B2398B74,A3C062F0BC9160EE6BCB2D55D8FE779D9A0F0CD6EAE0D006C60682216C79BC06,0.0,1.0,[3],[],[3]
491295837B223C809ECDDC5CB0599A293BA6864F0C06AD2D47854961B2398B74,D9E02E3C35B3E7635BCF005922BB5C4A6535295C1783E2115956EB9C36A305C8,0.0,1.0,[3],[],[3]
497A90168AC0B0EB6BDD1DF751408426CE1E58EFA31F85BB5AC0A5DE8E067A40,1302B5A1F0CAFDA49C1180FEDAA7F600F521FC31A19E024919FABFAA24CF1FB1,0.0,1.0,[3],[],[3]
497A90168AC0B0EB6BDD1DF751408426CE1E58EFA31F85BB5AC0A5DE8E067A40,1E24224D7908B0532BF0BB1901095FDF941BD71D0579335CF69BEF66A82847B0,0.0,1.0,[3],[],[3]
497A90168AC0B0EB6BDD1DF751408426CE1E58EFA31F85BB5AC0A5DE8E067A40,27B60FE0FFD711D9B3DE6CBAFE0010A7E6DFD9AA0F249D01D7810D8EB8D99205,0.0,1.0,[3],[],[3]
497A90168AC0B0EB6BDD1DF751408426CE1E58EFA31F85BB5AC0A5DE8E067A40,2E56307281460C540375BEB6CBFA55F4A5FE0E9D96C954C70BC7E2959125F02B,0.0,1.0,[1],[],[1]
497A90168AC0B0EB6BDD1DF751408426CE1E58EFA31F85BB5AC0A5DE8E067A40,3E2105FD2848FF2BFF062D98CAC0F8516DAE1627F7B76981417247E0700D597B,0.0,1.0,[1],[],[1]
497A90168AC0B0EB6BDD1DF751408426CE1E58EFA31F85BB5AC0A5DE8E067A40,46350EC93C64C40D20CBBAB0B9E5FB18AA811AE5AD61228214CA33968B77E777,0.0,1.0,"[1,2]",[],"[1, 2]"
497A90168AC0B0EB6BDD1DF751408426CE1E58EFA31F85BB5AC0A5DE8E067A40,7D690DAA5634D181C7893B4D4D1DD026167E25F98AE74009CC2275EF30E0E0A9,0.0,1.0,[1],[],[1]
497A90168AC0B0EB6BDD1DF751408426CE1E58EFA31F85BB5AC0A5DE8E067A40,ADAF39BC44EDE4E0178CC12A20E926ED48A69032DA285765A41056B87EC272B8,0.0,1.0,[1],[],[1]
497A90168AC0B0EB6BDD1DF751408426CE1E58EFA31F85BB5AC0A5DE8E067A40,AF8E3413003D01A75C3EDF5DD0CDF45DD62CD8C9BEDEA1BFE56FD66F2970B40E,0.0,1.0,[1],[],[1]
497A90168AC0B0EB6BDD1DF751408426CE1E58EFA31F85BB5AC0A5DE8E067A40,B9B02A23DBBA28F02884C0EE1FA54641DB271E2E1DAE90A70E94F9BD88278A7D,0.0,1.0,[3],[],[3]
497A90168AC0B0EB6BDD1DF751408426CE1E58EFA31F85BB5AC0A5DE8E067A40,D1D5EB2082BB63E372F13F45BDBDD16CB17F028F7AF674F9EB77615C57F983AE,0.0,1.0,[3],[],[3]
497A90168AC0B0EB6BDD1DF751408426CE1E58EFA31F85BB5AC0A5DE8E067A40,F19C7964EA7F8C94A86F9048AC7B15FB87D3FCEEA65DD50AA05CB0066C685A86,0.0,1.0,[3],[],[3]
499CEFBA39D01EC737CFC5C4075873487F29AEF214F00995C0F3F98C5A312048,D6F9E8B67088E46EDE094923DBBC162787A0A57142FCBCCFFC9BBAEED7800235,0.0,0.0,"[1,3]",[3],[1]
49AC71906C6610613AA14928C64B5345149D935707946634F2F361C6980E3529,CE358797C9F1C5F60BE4BD0CFD0611F49BEFB03BC0E780635493493B614B0E26,0.0,0.0,[1],[1],[]
49C537F848421FF82BCB8C35BF17503BB84CBFCC4A2A7CF57CB5349277DE8C12,650600AB0D4F0DE70DAE36F10F2B26C47F0FDA3971BE52299AB43626BF51CBEE,0.0,1.0,[1],[],[1]
49C537F848421FF82BCB8C35BF17503BB84CBFCC4A2A7CF57CB5349277DE8C12,7D70A011E9A554C94126E2B682F411544E0EE82914FB06EDE25580B3434EB4C5,0.0,1.0,[3],[],[3]
49F78C106E7B746C220E084B0978D2FBA576646D2EDBC8710C2A3981A09E5B31,2F7D124B5BFD4F6A4453EB57BCAEC12BDD68D85B910463270071741A4FE4C46C,0.0,0.0,[3],[3],[]
49F78C106E7B746C220E084B0978D2FBA576646D2EDBC8710C2A3981A09E5B31,7C742753E7458A6C8D1A5DC5BF6E84DDE7CF36662BDA9BC35A1EFDAC814CA3A4,0.0,0.0,[3],[3],[]
49F78C106E7B746C220E084B0978D2FBA576646D2EDBC8710C2A3981A09E5B31,DF7C946599397D5ADB4DEE617ED3352CCA504B68DEAD3D8747241D0ED61546AA,0.0,0.0,"[1,3]",[3],[1]
4A2760C81B31538F5E19501EA663B3F1A8970134C537E7BB6F2D4EC164152631,7C907D171B151CF1A60209AB92BEA02AD52A308C92E6C9F499A8C755DDC391FD,0.0,1.0,[1],[],[1]
4A2760C81B31538F5E19501EA663B3F1A8970134C537E7BB6F2D4EC164152631,CCA9888F0D722DB07F8B4CAE47845E119B1A8419527ED240F516E6D85B0D7B1B,0.0,1.0,[1],[],[1]
4A2760C81B31538F5E19501EA663B3F1A8970134C537E7BB6F2D4EC164152631,FCEDB750AE23C0DEF0355E6187CC3F8F15FB2780B92E84C9B21CEFD288281209,0.0,1.0,[3],[],[3]
4A3C11F23EC13B30F493BE325907423910CF5C526D662E13896FC9FE50E0E84A,4549A8AFD286A82BEFEBB196C1109EFEC8D1947298B9DB529329BC024F54E45B,0.0,1.0,"[1,2]",[],"[1, 2]"
4A3C11F23EC13B30F493BE325907423910CF5C526D662E13896FC9FE50E0E84A,85B27F945D581200C4A82715084AFE46170A39629C1E115454E3EF55BD5B882A,0.0,1.0,"[1,2]",[],"[1, 2]"
4AD2BC8AEF22E28214AAA2D2D5CE86317E17D2058E382294483C4172BF732D7D,BB4CAD02657A3BA248DCB78F076B5A295EE46B6BCB25EA6B0108DE5AF414BB3D,0.0,1.0,[3],[],[3]
4AD2BC8AEF22E28214AAA2D2D5CE86317E17D2058E382294483C4172BF732D7D,BE855F33AF2251C04739A016531B658E2DBC3FA35A58D7C3074149D5AE06AA53,0.0,1.0,[1],[],[1]
4AE6C92AFC7AB971C3E4EA4C98FF2452E2036A2CAA692BAE1AB880DCC2A33432,36C1328176405F8D4E21C40D7F58E1B6CFBE6DA16F48FC08D498674273E45C94,0.0,1.0,[3],[],[3]
4B5797815BACFD2CE5604B5A91AB04A750D730D6C4D0F24FDBD8A9829138A2CC,36E8ADED791DEF3E0576769ABBACA8E0459C75EB7973CE6960635F543D257E59,0.0,0.0,[1],[1],[]
4B631606855BB97DEF2B90F4F25639673C66A358FF6507815D2E8E5AC01F323D,836FA57D367E4EC7993FC00A938F043A3D935F89A91F1FC42E21DC48A3B2E2F6,0.0,1.0,"[1,2]",[],"[1, 2]"
4C049B011B39B6EA1B584A55E309FC756D9C0ED343EB22BA1DB14E0AEBB8293A,FF2E714CA7C12E20C4464102A05B50E84062F3D7078949D49ACA8939F6B01F37,0.0,0.0,[3],[3],[]
4C200F157422B7135402B7A8A155BAC100D4B34103C851C049A3BD6DF6CF65CD,8DE07571C052CEF6A9E401E781EDD6E461826BF1DD399F804C773C66822024B4,0.0,1.0,[1],[],[1]
4C39040BCA65343BBE5C17A4BA7388B294559CFFC8B1CB9A2EB4115F1C188BC5,3D85630CF2E0697AFFC2ADA8EAF2AC9A2E60F8C955AC996FA28BB4EFBBE2E8D4,0.0,0.0,[1],[1],[]
4C77D3E727E10200258B940FC29C0D1CDA909C3DB95958F1726C44AE5839BCF6,626D24D17E36C9B4731F25A4D67913734577F4955BD02DC28FEE9438BA1D687B,0.0,1.0,[3],[],[3]
4C78FE0365CE0DA44C3D7DF3CD450056BD28468B57BF2D1442ABBFC912EE0DC1,C43D304FF80DE8D81AD4F80EF240D9AABE16645EC6248531C3F5D6131B1B84EB,0.0,0.0,"[1,2]","[1, 2]",[]
4CF65B4A3A55D4E4516285BD5A360A8EE9FF8AE5A1B5919A7A3F76FE4E5FAB36,E2C06A0514E01D044CA33B4398BA46191A1F1E28F039A77E4E15A9696571A5D3,0.0,1.0,[1],[],[1]
4D05F55E4CB3C50AFD7DBD3284ECC455DE801056236BBF0B825CE5C08CBCF231,43C1E5273B31BAB435D551762F8A1ECA3336227C4517349FC9B6482289CC2E48,0.0,1.0,[1],[],[1]
4D05F55E4CB3C50AFD7DBD3284ECC455DE801056236BBF0B825CE5C08CBCF231,E7B2C07D3579F8BEE53D807B80BA3DE2CADEE29BACF04A05650F083936D06CA8,0.0,1.0,[3],[],[3]
4D86187C35BD2AEC254662B7E720427DFF75858983EEA2CE91171E5FCE4F6F6B,B024184C01E6451DA672CB6D341F6259C10F171272BCB06BFFB9841117CB1E14,0.0,0.0,[3],[3],[]
4DCD2F805ACBC5E0070373E763B11C313BEA0C79963F7B8D250394305A246B93,E1F03B6A3E1D0D80A1C970B5B69E7ABB192FE464201EF087DE660C1FDD027F88,0.0,1.0,[1],[],[1]
4DCE5AA7B64FD1BAA186F0772EF1F681B38F51D0FC0211744B377A7444B2170D,18DA1A0CDAE1D5040FD2C61465C149E29C53A4E5A9AEB916A27E5A4089E06B5A,0.0,1.0,[3],[],[3]
4DCE5AA7B64FD1BAA186F0772EF1F681B38F51D0FC0211744B377A7444B2170D,E4C1BC55386CC6E9D385F2B3D91D531241DFC776788E0DF247BEC7B3F8E76727,0.0,1.0,[1],[],[1]
4E6243F1AB55028D1B87FCA5F6DACE6C001697965D061384B6E91F4EA4490AB9,72218B48C351E7B63C7655C2323ABF39D809244628E824056510E399E2F65999,0.0,1.0,[1],[],[1]
4E6243F1AB55028D1B87FCA5F6DACE6C001697965D061384B6E91F4EA4490AB9,82C9A67D0AA249223CCD1D510EA56488F0158C6E13A5D19936F8D9AC413C4797,0.0,1.0,"[1,2]",[],"[1, 2]"
4E6243F1AB55028D1B87FCA5F6DACE6C001697965D061384B6E91F4EA4490AB9,BB34AABF7D700656FE779F9AA1FEA348D33E77BC6A89F4FD941BA7851F7B1477,0.0,1.0,[3],[],[3]
4E7A7FFD679522ECD026A672C63E3DEBE204EF379566942ECF917AEE665847DB,77483396876FB9C6ABC8830B8471B4AA433C4915B47A93B8D3FB341C457F48A4,0.0,0.0,[1],[1],[]
4E8C2C82B026F51B001663DB29D0B3F42A3ED5D95FBA0457FE36BE47F0DF1A67,045952D31AAEF61AA31001C8A09F4130FED11D1BD18F8904BB036A07862E8996,0.0,1.0,[1],[],[1]
4E8C2C82B026F51B001663DB29D0B3F42A3ED5D95FBA0457FE36BE47F0DF1A67,0BCD852D31792A336340E295A58D7FF22293B511FE070B0D367C81ADAF07215B,0.0,1.0,[3],[],[3]
4E8C2C82B026F51B001663DB29D0B3F42A3ED5D95FBA0457FE36BE47F0DF1A67,E444FB443386CB06A64FF44F9558BD8E0FB457A51D62CFF3A7A294B4996519CC,0.0,1.0,[3],[],[3]
4EBAEC5E51B7E41F8EB3468B79FC6D41C2EDAB60ED942BEBEED7BD0B86E0C4BE,6EF0B12AE3745435A9EAEC9B9486159898856E1982C634B2FD1DABCCE44B5196,0.0,1.0,"[1,2]",[],"[1, 2]"
4F1B81B7162E63C08FE3E0BDC1CD4A77E683C66CAFBB5754B4DD3287B2F5BAAD,970ADBB8474F6F71D9FCFA726C26A12B93D42A4E02263EE69B7349FA9669DF75,0.0,0.0,[3],[3],[]
4F1DF69C7DF624092D2E0D702F798A6A7B6DFA8202940E259C947966396CF794,37824CEAF4BB399A031EA76F8633D0F098B87EFFCB226F8DC3E7A324870D45AB,0.0,1.0,[3],[],[3]
4F4D16EB1367F59E7740EA05C1878A084D83CBAE886BF3EBBE90167712356D2A,63216FD486E77A14C7C2DB500D7B30A0825EFC2BB22141F1BA0963769E9A15AB,0.0,1.0,[1],[],[1]
4F5DF7A8F215275CCA66FC8C9C6EA5F7B1113EBD26B4B1430FB1EA9C2B5FBA60,A28653A6704C65161A4097897A13375C26528BB9F0F271A3241E05304BE791A0,0.0,0.0,[1],[1],[]
4F629B8C6336DC9AAD8E3FACE8739BC99223E14BA3C19A96134A94E4749BAEB5,8B2264F025B0B4D261F3CF3F1E01CBE8439E0C582642CE46CF23999A356CA2AD,0.0,1.0,[3],[],[3]
4F7AD5EEC32112C59594718F1BB1F4758A7238098A2681F207B1EDA402DE330B,744B9F28B3D7EBAF295CE3BB1585CCD29C610804B02684421F9639563699649D,0.0,1.0,[3],[],[3]
4FCD87EF73C783D2906CFC079979B82F1E7F80A931CFFB44C417468839C47E0B,4DD8FD5CD98D53FD65127A08AC5238673A5E8341A36E4EE08346E7F85002A4C7,0.0,0.0,[3],[3],[]
4FD060F6463CA54A959360FE1F250B5AC8B6B037F5C1EFAD9F677E5E4C27B7D0,4CA67A319ADEB0F203C98B5273F835562CBD96506857DC8557C6105F7D0B95A4,0.0,0.0,[3],[3],[]
4FDD0426F03FFF592EC1A8F48563290DD2389FD74D16202C8387CC0ED2310985,3E28583FFEB5D81A1F3AAEC78E0DE7E910D1D73627970493531B93454FAE6753,0.0,1.0,[3],[],[3]
4FE62656B84EC1AFAD838028FEF7843B76E743B412896030E91E74CAE452C62D,F173EDAEBBBDB71FB5F686D7095A0652ABFBC4C2E577FCD6E47DB893B4170018,0.0,0.0,[3],[3],[]
4FFDC2D6E3D1F61FF5B60DEE73A278F93BA91BA6F60D328890D31A51C8810E97,B6DE6F46D4B4B467E275FE2F29A13D2002EF816C1E68B1B1716D7B8B9A06225B,0.0,0.0,[3],[3],[]
4FFDC2D6E3D1F61FF5B60DEE73A278F93BA91BA6F60D328890D31A51C8810E97,B95DB29E838552FCE38C9921E4B52B7D17F20A7AAE2961EEE932DF3B19484002,1.0,0.0,[],[3],[3]
504577D68F6B561B34DB95EC8A9B00ABAC28075DD2143AF859DCF012E6D90556,11FEF93618279343FAD13AD179DF45E3A2A72A893E3955C4416DD848E00D4EEE,0.0,1.0,"[1,9,4,10,2,11]",[],"[1, 9, 4, 10, 2, 11]"
5086415AFF724F80B9011F552D8180447950E9044FAD2C4EC841CFBFB40DF01B,65E5B97E8DBCAD262DBA10D1691EE740552664BB72460D5D9361214B088EEB65,0.0,1.0,[3],[],[3]
5086415AFF724F80B9011F552D8180447950E9044FAD2C4EC841CFBFB40DF01B,6CFBCEA96B56F0ACAC52935A4AC59474D062E324BDDA754579C1F728C0F8A900,0.0,1.0,[1],[],[1]
5086415AFF724F80B9011F552D8180447950E9044FAD2C4EC841CFBFB40DF01B,EAE0309353ED14CD34F59DBFA4591C663C75926C471679C9EE9A41CABB55EB22,0.0,1.0,[1],[],[1]
50B0FA0315DB2162CB47AA7E5D24A9EC003EF441F60F0E92C141A672A740BA6F,8ECA67D4F7D56AA3B6971F7B01DECF111AA1123FF3365C3D2A3BFC7B11495916,0.0,1.0,[1],[],[1]
51B407D49C6E2C656E06BD38072F63A81EBCF85498AE3B22F021F6602370F4BA,C7E38E5EE45FF99A266A9889136805ACFF96EBE9915CA9F56E188E3044A93C01,0.0,1.0,[1],[],[1]
52245CB12171A8E0985215075EA2680E8355E3DF2491D659AB49A12B0EA58581,18A51B3D7C0FD3443EC4E636384463B691552B5C2D609BB6E5B8C87174C57F3A,0.0,1.0,[1],[],[1]
52245CB12171A8E0985215075EA2680E8355E3DF2491D659AB49A12B0EA58581,858A17EE2DB333FE10493EAC3587F482859C7CC3B5008E06C10B790F687AE3B7,0.0,1.0,[3],[],[3]
523DFAC787A6255DEA8D6229C87585DB2F7354BA4C1D32686C3655B958BA1ADE,298FAAFDDEE6E4E251DE1E9A40A0EB1FDB5C06ABF87C31A70404BDD7A56AD772,0.0,0.0,[3],[3],[]
523DFAC787A6255DEA8D6229C87585DB2F7354BA4C1D32686C3655B958BA1ADE,6BEF057992E34E3F92AB2355F5734A4BA3C0950F8442FBF4BF73EE63882F2D00,0.0,0.0,[3],[3],[]
