SHA256_ORIGINAL,SHA256_REPACKAGE,Jaccard_Similarity,Repackaged_Apps_Have_More,Difference,Sensor_Used_ORIGINAL,Sensor_Used_REPACKAGED
8AC453927263D64275821D477C4F9F84AA9A520B90F0293C2C7A8BC7EC47007C,A5A8594C61694786FBF6417D6417547F461EEAEB29AC14C4589409B77B3E4B63,1.0,0.0,[],[1],[1]
8AC453927263D64275821D477C4F9F84AA9A520B90F0293C2C7A8BC7EC47007C,B75DBC1ABC37270C9A3EDA4F8CFEFBA1057AB0B1CC3E3D0A79136E1BD29CF3F4,1.0,0.0,[],[1],[1]
8AC453927263D64275821D477C4F9F84AA9A520B90F0293C2C7A8BC7EC47007C,B97F842E66293F8B1638718B2A6C1B87A0B7034FBA516C9903444E073A83DB4F,1.0,0.0,[],[1],[1]
8AC453927263D64275821D477C4F9F84AA9A520B90F0293C2C7A8BC7EC47007C,CC4AA8577E76D0F8A597AC131C520D23DBFD3F68E356F70AD9ED7D4A18D9AC34,1.0,0.0,[],[1],[1]
8AC453927263D64275821D477C4F9F84AA9A520B90F0293C2C7A8BC7EC47007C,CC57736DAD8A89BC60DE78B779D2EDFC1C8B346B562B81B4ABE3085AC5393FF6,1.0,0.0,[],[1],[1]
8AC453927263D64275821D477C4F9F84AA9A520B90F0293C2C7A8BC7EC47007C,D86429D990EB5357B1D4B1E8CF0408BF6EDC494BBF8494C40AA7E1582774F8FD,1.0,0.0,[],[1],[1]
8AC453927263D64275821D477C4F9F84AA9A520B90F0293C2C7A8BC7EC47007C,DDEE354A61378969DC730AA8A5EBE74D6FE9700EFFBE460C8291136C06BAAB3E,1.0,0.0,[],[1],[1]
8AC453927263D64275821D477C4F9F84AA9A520B90F0293C2C7A8BC7EC47007C,E284667E012EDE708CEA600A0BC4F82A062C82B918E86093367F88A0459843C4,1.0,0.0,[],[1],[1]
8AC453927263D64275821D477C4F9F84AA9A520B90F0293C2C7A8BC7EC47007C,E3C902F5A4E5C7CBD0BA321CCE2C433F4FD0E0D093B12FCD049DB3A76ABB0EAF,1.0,0.0,[],[1],[1]
8AC453927263D64275821D477C4F9F84AA9A520B90F0293C2C7A8BC7EC47007C,E8F4AE56B752B299D125AD51A0C95067F83D9FA1F279088E83BA8E43FC10D540,1.0,0.0,[],[1],[1]
8AC453927263D64275821D477C4F9F84AA9A520B90F0293C2C7A8BC7EC47007C,FA49BF4E2B87D4596590C66CDE8D1391C6AEE1A8A54051B9FBA8F2B296B4F5D5,1.0,0.0,[],[1],[1]
8AECC6615FAE23E18F6BD9DFDBF77718BF589BCA0B858FEE5D9F0764F1245EC6,E08437B58C9E07CC932FF15D134DB57ED6CB5521B95362F6218C14D3D00A19D9,1.0,0.0,[],"[1, 9, 4, 10, 2, 11]","[1, 9, 4, 10, 2, 11]"
8B008704B37697E4A322D60AF6767808B01DAA2B3BDD2633AC3B2F9E7C4998B5,533002C44E5B117D194AF502FF6673DB4C41BFE5F771E85199C13D1DD2EA309A,1.0,0.0,[],"[1, 9, 4, 10, 2, 11]","[1, 9, 4, 10, 2, 11]"
8B008704B37697E4A322D60AF6767808B01DAA2B3BDD2633AC3B2F9E7C4998B5,EEF66F512A28C40EEFC086A73F8B86E2AEA7120FD8A4641E73C1C416A17C9397,1.0,0.0,[],"[1, 9, 4, 10, 2, 11]","[1, 9, 4, 10, 2, 11]"
8B223D8ECC46BC61A7CEAEB3166080BFFEEE91BEE4133014A321535893AAE08D,6DE79C59D45C636FE4656D15E8F52DE31AE1633B35743E185BC020D045C584D9,0.16666666666666666,0.0,"[9,4,10,2,11]","[1, 9, 4, 10, 2, 11]",[1]
8B223D8ECC46BC61A7CEAEB3166080BFFEEE91BEE4133014A321535893AAE08D,8078ECBB6E9519EEE0F42EA6DC0638E7EDE14894BACE01A4255FFF477917DE18,1.0,0.0,[],"[1, 9, 4, 10, 2, 11]","[1, 9, 4, 10, 2, 11]"
8B3C1818AB0EE8152C540FB4BC8790BC226B1D21B03A5265F0A4EC21B1A8C1A5,1CBFA53ACECF9D5502D7E18E79820F4B1DDC9526054C24D8C151DBC244BC9B7B,1.0,0.0,[],[1],[1]
8B3C1818AB0EE8152C540FB4BC8790BC226B1D21B03A5265F0A4EC21B1A8C1A5,4299B77558905F3DAD4A7CA9DE112C782C3CDC6945C31CD78A97C2E5D7C551DA,1.0,0.0,[],[1],[1]
8B3C1818AB0EE8152C540FB4BC8790BC226B1D21B03A5265F0A4EC21B1A8C1A5,5616F2499918EBDC661CCDC6AD75BC276B9BB0084A3F366425D8041B9ED4311C,1.0,0.0,[],[1],[1]
8B3C1818AB0EE8152C540FB4BC8790BC226B1D21B03A5265F0A4EC21B1A8C1A5,5CDA2489800B0A9CFF1926D5F537C44FBD5D97F3BCDA0EBC05C9401510301FAD,1.0,0.0,[],[1],[1]
8B3C1818AB0EE8152C540FB4BC8790BC226B1D21B03A5265F0A4EC21B1A8C1A5,64618E43198757375408377951359AE06A4A33BC07C69435082BAD915D1BC86A,1.0,0.0,[],[1],[1]
8B3C1818AB0EE8152C540FB4BC8790BC226B1D21B03A5265F0A4EC21B1A8C1A5,AA39DEFC18B774634FB8A1D5BD9F8E13E8D1F95DF911FFA6B0B7B24A0E8E7C9B,1.0,0.0,[],[1],[1]
8B3C1818AB0EE8152C540FB4BC8790BC226B1D21B03A5265F0A4EC21B1A8C1A5,B2D35CB4FC20302D5AE6C19DE3723CDB5C1F6FB6B605907817AC30B7DB34214A,1.0,0.0,[],[1],[1]
8B3C1818AB0EE8152C540FB4BC8790BC226B1D21B03A5265F0A4EC21B1A8C1A5,BC715BC5A15196C1BDC42603D5CA64FB6202BFB7502FE0D4436F57ADBA780043,1.0,0.0,[],[1],[1]
8B3C1818AB0EE8152C540FB4BC8790BC226B1D21B03A5265F0A4EC21B1A8C1A5,D92D465841199179C7867A9E0D06C996EA690A7C33F11AE051EF25F16A2338FF,1.0,0.0,[],[1],[1]
8B3C1818AB0EE8152C540FB4BC8790BC226B1D21B03A5265F0A4EC21B1A8C1A5,DBE92C6D42DB7F1C28DC6B554F6F6F6EBFB0AB44AF577ECEC9FE993D4BD03306,1.0,0.0,[],[1],[1]
8B3C1818AB0EE8152C540FB4BC8790BC226B1D21B03A5265F0A4EC21B1A8C1A5,EAC679C6EAA7385D5740B79C58DE7FD6DC6404CD49E55ABECC207629758746BB,1.0,0.0,[],[1],[1]
8BC0D6B9545E397EC87E39C126F5CF9F5883E4E8C099D8A56A0C7374D34A3ACA,3ED45F043E960A8287DB0A9DE0E7F361C1E77465C5F13E764194C4F5162A0FA9,1.0,0.0,[],"[1, 35, 13, 65536, 15, 20, 9, 4, 16, 31, 21, 36, 5, 10, 34, 2, 14, 30, 3, 28, 6, 8, 12, 11, 17, 29, 19, 18, 7]","[1, 35, 13, 65536, 15, 20, 9, 4, 16, 31, 21, 36, 5, 10, 34, 2, 14, 30, 3, 28, 6, 8, 12, 11, 17, 29, 19, 18, 7]"
8BC0D6B9545E397EC87E39C126F5CF9F5883E4E8C099D8A56A0C7374D34A3ACA,E0F0C46C6047107BFF71A39B3D92914473044629C4EA0346F934693EAF272B65,1.0,0.0,[],"[1, 35, 13, 65536, 15, 20, 9, 4, 16, 31, 21, 36, 5, 10, 34, 2, 14, 30, 3, 28, 6, 8, 12, 11, 17, 29, 19, 18, 7]","[1, 35, 13, 65536, 15, 20, 9, 4, 16, 31, 21, 36, 5, 10, 34, 2, 14, 30, 3, 28, 6, 8, 12, 11, 17, 29, 19, 18, 7]"
8C916AA02D1C7A907BDCD773EB5FCF89D49E0DCD9F0B87F2A0A4B701BF8802DA,0CAC40968D7FD6B5D4079F22A2DE247398EAEE0F52F5CAEA8C22F55FB15E08D6,1.0,0.0,[],[1],[1]
8C916AA02D1C7A907BDCD773EB5FCF89D49E0DCD9F0B87F2A0A4B701BF8802DA,38BCB6A025F330FACF5DF0BD76CCB838EDB1B5A26DCB496EE049209334208AB3,1.0,0.0,[],[1],[1]
8C916AA02D1C7A907BDCD773EB5FCF89D49E0DCD9F0B87F2A0A4B701BF8802DA,4988A00E76674BE2CC349FEC78AE434E002E6792B85BC76D551FEAC29366DC55,1.0,0.0,[],[1],[1]
8C916AA02D1C7A907BDCD773EB5FCF89D49E0DCD9F0B87F2A0A4B701BF8802DA,4DC102847B126D17DE92F653405812B764A34E0BF76F4DC95734EC14D4FCA7DF,1.0,0.0,[],[1],[1]
8C916AA02D1C7A907BDCD773EB5FCF89D49E0DCD9F0B87F2A0A4B701BF8802DA,4E400CA1E9B1FB6E5289E81A2C9416D81A35A69F222DD00C5E17BD0602CE369B,1.0,0.0,[],[1],[1]
8C916AA02D1C7A907BDCD773EB5FCF89D49E0DCD9F0B87F2A0A4B701BF8802DA,7E50849B6F325E244A53DE7DEB4BEAAE8D5F23AF268DF7FCC4FCBC698096E9F9,1.0,0.0,[],[1],[1]
8C916AA02D1C7A907BDCD773EB5FCF89D49E0DCD9F0B87F2A0A4B701BF8802DA,83AFC2A40D86243A744C68B07B5EE8435B3936326555B088411B26F71A080E62,1.0,0.0,[],[1],[1]
8C916AA02D1C7A907BDCD773EB5FCF89D49E0DCD9F0B87F2A0A4B701BF8802DA,88CF57C6AFDAD606E050C6B04C0CF3D578FA994EB4A80D25B254229F7B73B7D1,1.0,0.0,[],[1],[1]
8C916AA02D1C7A907BDCD773EB5FCF89D49E0DCD9F0B87F2A0A4B701BF8802DA,C1FEF349C8C83C65C4B5789AFA0C12E83C3E4695527C7EA5084C034094B6B2D1,1.0,0.0,[],[1],[1]
8C916AA02D1C7A907BDCD773EB5FCF89D49E0DCD9F0B87F2A0A4B701BF8802DA,C387449CC5944543DBD41195FA23295B483B4152EE12EB746242D69698FDA701,1.0,0.0,[],[1],[1]
8C916AA02D1C7A907BDCD773EB5FCF89D49E0DCD9F0B87F2A0A4B701BF8802DA,C3995D160F9FD6F01BE5EE634150E1D638499C3C3E4B91D8287130D1BCC50B81,1.0,0.0,[],[1],[1]
8C916AA02D1C7A907BDCD773EB5FCF89D49E0DCD9F0B87F2A0A4B701BF8802DA,C5FBD2B37B7A2A7CC0C32B679819880966F6BE8700B23AC4FB91A2DE0C84AABD,1.0,0.0,[],[1],[1]
8CB4D2C756E0E7A37DE90DBB5357D69FC83EEDD2AC72B6D9325C69A00A9E1AA1,10E07A0A26AF57443AD73E7BE6E110CD38FF8019043E76DA502C6D6CAF0261BF,1.0,0.0,[],[1],[1]
8CB4D2C756E0E7A37DE90DBB5357D69FC83EEDD2AC72B6D9325C69A00A9E1AA1,FC774640FE396257780048429A90D7D1AA1323C0307933C76C53D68BCDB3EBCE,1.0,0.0,[],[1],[1]
8D32C3919296C5A579D4D31EC9F64B9E776A7AE46F8A2BC5DD275BC2D47E1D57,2E52353925CBF71F34CCE51134EC9AD3D4106560C7132E9E70257EA2218A3808,1.0,0.0,[],"[1, 9, 4, 10, 2, 11]","[1, 9, 4, 10, 2, 11]"
8D37192AB5BB617C621EC4BAC6E049B3CE5AF28CA0C0F5D78D15031FEA8CCB7E,0D6093AE6B9919FEC8FB2BD075FE90EC9920165A20CCEFCCEE99B3FA43828343,1.0,0.0,[],"[1, 2]","[1, 2]"
8D37192AB5BB617C621EC4BAC6E049B3CE5AF28CA0C0F5D78D15031FEA8CCB7E,3A0BD13BAD4A2CF9F38FCEC5201910BEC986F1BEF8527E3FA8D097557D6F4B2E,1.0,0.0,[],"[1, 2]","[1, 2]"
8D6BFB4E708C7376189FB0552E0E5511C631C7EB53137875563A7C0D9D8068ED,3A8707C1024DB59DA4E8E2219084D82AFBB6A35E2E07DB36575CAB3B19D3D6D6,1.0,0.0,[],[1],[1]
8D94CD3254D87DD10E05A5B4276FB2BD5CD8308CD61A4DFDA28A4BBE855D53AC,2E48FBF4A4CA7E4D891A4A69E0B0A836B887BF1AB2E338FD6497A7F839021906,1.0,0.0,[],[1],[1]
8D94CD3254D87DD10E05A5B4276FB2BD5CD8308CD61A4DFDA28A4BBE855D53AC,3D648348A5781DE7D6D9850DE308D9229292599FE92939A9CD3CCAA2D8CA8146,1.0,0.0,[],[1],[1]
8D94CD3254D87DD10E05A5B4276FB2BD5CD8308CD61A4DFDA28A4BBE855D53AC,C0AC980517E82E92AFBA71AF848528CB8DAAF25D34E2CCE48911D5D037499E99,1.0,0.0,[],[1],[1]
8D94CD3254D87DD10E05A5B4276FB2BD5CD8308CD61A4DFDA28A4BBE855D53AC,E3C6278E71C43CD6DB79FA8DF386B88B385E1D55CFC6B5CCDF66437A4DB354C8,1.0,0.0,[],[1],[1]
8D94CD3254D87DD10E05A5B4276FB2BD5CD8308CD61A4DFDA28A4BBE855D53AC,FEF59D888FEB8B16A4872C8AD5C32AD5A679EC999BFF610B74FD11E8B9C11092,1.0,0.0,[],[1],[1]
8E077AECC4D47EC12B305A48C82E900E431F2116141232E42C9406FCDD87FD0D,1A27AA9C3B0558B180EC817D621054AC44AD150A6858FAEECCB55AE5EC2126EF,1.0,0.0,[],"[1, 9, 4, 10, 2, 11]","[1, 9, 4, 10, 2, 11]"
8E077AECC4D47EC12B305A48C82E900E431F2116141232E42C9406FCDD87FD0D,2E5B6987404E273F84770B70D5B3D713BAB5AE3AF773799E7CBCE45B31099C12,1.0,0.0,[],"[1, 9, 4, 10, 2, 11]","[1, 9, 4, 10, 2, 11]"
8E1EAB5E7A908184BA7F3E74AA7851589967DA0CE700D4BA3DB917B4335D68B9,017744A317B914529655B5F5AB43DD6500F4131769631C041B38800289CAE563,1.0,0.0,[],[1],[1]
8E4951E1040F573B0438CEE2C5E7B0336CD1A67F7D78A44F6CF412C4C34B26AA,DF68F91E836B6EBF9F2115C30B0F77E86748D48A44B13007A894ACCD8F29AD83,1.0,0.0,[],[1],[1]
8EAE1A764E4587B10B27C850AB682955F49664683446B7B3E9EE82AA2947821B,2DB9C1856C82DBBFE19967A3342D211C6E1BB05C517E95AFB49A9AE110E8DB43,1.0,0.0,[],[1],[1]
8EE11024095CE7D7CEFA403DA30F278E4678A2A1FE762999ED65FC0DC822FEB8,D3ABF76217D9BF005F74AE88DA8B5F80D7B79EF5D9BB95506916CA7B4AC1A640,1.0,0.0,[],[1],[1]
8F03EC0E08A0A7A778750B67492BAACAEE1DE9A4AF3EAC521BC83C10D642A9EF,0855FDE9E29EC050850C03116383FE97D23187F98CCFB4D8DD9C2F6BCF8ECFDA,0.16666666666666666,1.0,"[9,4,10,2,11]",[1],"[1, 9, 4, 10, 2, 11]"
8F050AC7415C0235D4ABFCAF46A48A6689E4EF20C88380E4BEBF8F1892A85C45,4C99B94504DDC1A561FBCDF39658BB31EC66ED7DD5C37DC6CDA958B9AF5EA2F7,1.0,0.0,[],"[1, 2]","[1, 2]"
8F050AC7415C0235D4ABFCAF46A48A6689E4EF20C88380E4BEBF8F1892A85C45,71FC441BA801B310FC3DC588153529FB06C35ED68A405B34C59026B4E6BC77EB,1.0,0.0,[],"[1, 2]","[1, 2]"
8F050AC7415C0235D4ABFCAF46A48A6689E4EF20C88380E4BEBF8F1892A85C45,775454AC4C097CA274DA5F00E6AFFC42784F14A8D5A5974855FD1FB2E927C7AA,1.0,0.0,[],"[1, 2]","[1, 2]"
8F324EB7442A9232B796C242E826B13A0F25F34761F59D5CF9DF5D6966EEDDF4,4D534C4A20313C40D1503761A929A990CE86CD24D5B534E148DC24B6A3A42928,1.0,0.0,[],[1],[1]
8F324EB7442A9232B796C242E826B13A0F25F34761F59D5CF9DF5D6966EEDDF4,7DE240BBAE67F52EAC250101D7A0A8D6EAEDD7941FA48F74CC65B3216E982F8A,1.0,0.0,[],[1],[1]
90050ACE9ABF4ED16014C640BC4AAB008E138694E02676BEF0AD26C2C5084CDA,D7267BADCE30205383B098A07B98326FFB9BE9F24423C0C5B6FA56F5719F2BDF,1.0,0.0,[],"[1, 9, 4, 10, 2, 11]","[1, 9, 4, 10, 2, 11]"
901BFCBDC6408393F3EA7B7C8617611ED41B3C1EFC819BCE4079E836866342E7,56CE04CD008D8987E54C44FF0C8820F7FFE51EEF9E05C5FC068AAA092BAE087D,1.0,0.0,[],[1],[1]
901BFCBDC6408393F3EA7B7C8617611ED41B3C1EFC819BCE4079E836866342E7,E6E5380B61A667586C8C2ECAE59EA802968CCCC3639596E8959DC61B73BCF196,1.0,0.0,[],[1],[1]
901BFCBDC6408393F3EA7B7C8617611ED41B3C1EFC819BCE4079E836866342E7,E9DE1758D1E3BF7212836B0EBD3758C14DBD14D8C4D8B3F64E60D120CC89F505,1.0,0.0,[],[1],[1]
902724D1FB762C39C70B8D0CAA5EAA9D6F599A30BAA42AB52D7F68B161A633DB,0F236256B13B1E503E2438543753793AB6AF25DBA432E00B0226A9DF9164C910,1.0,0.0,[],"[1, 2]","[1, 2]"
902724D1FB762C39C70B8D0CAA5EAA9D6F599A30BAA42AB52D7F68B161A633DB,1E58613625BCE1FE5E2D112530EF8A4308C825F28324CEC8941D7FE1282FBC61,1.0,0.0,[],"[1, 2]","[1, 2]"
902724D1FB762C39C70B8D0CAA5EAA9D6F599A30BAA42AB52D7F68B161A633DB,2E1695B80BB85CA05E79A359C7C374BAAA94F58EF1C2DDB0BFF49F51BC2F817D,1.0,0.0,[],"[1, 2]","[1, 2]"
902724D1FB762C39C70B8D0CAA5EAA9D6F599A30BAA42AB52D7F68B161A633DB,53B39DCFD356A479E40A170995F67AB11840DC4F0CAEFF361552A47CE5E0CED8,1.0,0.0,[],"[1, 2]","[1, 2]"
902724D1FB762C39C70B8D0CAA5EAA9D6F599A30BAA42AB52D7F68B161A633DB,5A6AFCB108B31A38C459B6A6DA988208FBB0F06C657D91B8CAA44B91E647F61A,1.0,0.0,[],"[1, 2]","[1, 2]"
902724D1FB762C39C70B8D0CAA5EAA9D6F599A30BAA42AB52D7F68B161A633DB,6028E7E00AACC90B9DB385CB988E3A26FC08752BE999F7F756B83FBE6B3BC500,1.0,0.0,[],"[1, 2]","[1, 2]"
902724D1FB762C39C70B8D0CAA5EAA9D6F599A30BAA42AB52D7F68B161A633DB,6C2F6BAB7FCA17CD4A6EE0BD4FF1B967EF5416F2C5811F1B053AB32339023AF7,1.0,0.0,[],"[1, 2]","[1, 2]"
902724D1FB762C39C70B8D0CAA5EAA9D6F599A30BAA42AB52D7F68B161A633DB,C5920DD414A2B3D56B5B965902C5FAB17674BDBAA19C65AF9743EB9DECB1D88C,1.0,0.0,[],"[1, 2]","[1, 2]"
902724D1FB762C39C70B8D0CAA5EAA9D6F599A30BAA42AB52D7F68B161A633DB,D885A2673BD992EE663D03304146BFEBD54F3BA24D7F9173B3A90EC640DAC447,1.0,0.0,[],"[1, 2]","[1, 2]"
907439517BB34AA0EF4D3DD482CEC9B0EEB01DF7AE1CDD47BF879F872DA16061,8F76F12BCA9D2688541A475FEFE7069A13B5B85AEE7B3565EEAAEF8493C2B052,1.0,0.0,[],"[1, 9, 4, 10, 2, 11]","[1, 9, 4, 10, 2, 11]"
90CD773EE897F88504D48723681EACABE2FD52B12A560057E8798AB1DE7B8756,A61648E9EE212FD70762458E896FF63A11D9EB6F81571903EB7E3E6BA936A4E1,0.0,1.0,[8],[],[8]
90E71C052AAC5C60E6646EAAB0165322EB1C63FCA861DADC464248D8912BA13B,0222FA3BC4F2A91F9361A788C7B17D809466B2F15AEEC9EFD405192B116C1F83,1.0,0.0,[],"[1, 9, 4, 10, 2, 11]","[1, 9, 4, 10, 2, 11]"
90E71C052AAC5C60E6646EAAB0165322EB1C63FCA861DADC464248D8912BA13B,0F78C9ED447F507EF5989F0333082834D7C5DFEB23058F6E24254D92DC7F0B74,1.0,0.0,[],"[1, 9, 4, 10, 2, 11]","[1, 9, 4, 10, 2, 11]"
90E71C052AAC5C60E6646EAAB0165322EB1C63FCA861DADC464248D8912BA13B,3094BB79C8C6F7624EB312C9F1A1B850345FF95FDDEA4AA1ED46B845FAA7ACA7,1.0,0.0,[],"[1, 9, 4, 10, 2, 11]","[1, 9, 4, 10, 2, 11]"
90E71C052AAC5C60E6646EAAB0165322EB1C63FCA861DADC464248D8912BA13B,3542BC9429C917954D678D0A1FD2D0951105A7DA887998427C17C951E6AE4F46,1.0,0.0,[],"[1, 9, 4, 10, 2, 11]","[1, 9, 4, 10, 2, 11]"
90E71C052AAC5C60E6646EAAB0165322EB1C63FCA861DADC464248D8912BA13B,60C4D1BAA5326C95AC80F41B594394113A5480F2BAFACE06172173ECC09467BD,1.0,0.0,[],"[1, 9, 4, 10, 2, 11]","[1, 9, 4, 10, 2, 11]"
90E71C052AAC5C60E6646EAAB0165322EB1C63FCA861DADC464248D8912BA13B,7A86FCAB2B17C98A135EF25BC1F99B240491A82CCBDB6A2B0EF36C69659C68D6,1.0,0.0,[],"[1, 9, 4, 10, 2, 11]","[1, 9, 4, 10, 2, 11]"
90E71C052AAC5C60E6646EAAB0165322EB1C63FCA861DADC464248D8912BA13B,A09D679CA8AE191EBC8C3B3FE75C552F8987E6F8CFA77B6E6BA93A8A2C060401,1.0,0.0,[],"[1, 9, 4, 10, 2, 11]","[1, 9, 4, 10, 2, 11]"
90E71C052AAC5C60E6646EAAB0165322EB1C63FCA861DADC464248D8912BA13B,BCE5D1EE865E80CFA68303865337A092B7543ACF51C0820A1686C1FBD629BFE6,1.0,0.0,[],"[1, 9, 4, 10, 2, 11]","[1, 9, 4, 10, 2, 11]"
90E71C052AAC5C60E6646EAAB0165322EB1C63FCA861DADC464248D8912BA13B,DEB24916CC2F4D22AC5D3943BE84628C2A59D47C38E45BAB09D2C2D06DE1481B,1.0,0.0,[],"[1, 9, 4, 10, 2, 11]","[1, 9, 4, 10, 2, 11]"
90E71C052AAC5C60E6646EAAB0165322EB1C63FCA861DADC464248D8912BA13B,E2D57DE7199B039289157FF55FE800D3CD5239E91B68A83CD7AE0D4811357F5D,1.0,0.0,[],"[1, 9, 4, 10, 2, 11]","[1, 9, 4, 10, 2, 11]"
910DBABB83C7817CC907EAB54CB95C313AAD1845EF58205DF3322C32666BED92,A0EDCC2538C4E3D0BE7FBB4863E4AACA2BD0DE3828F3A9A7325E00225A82E7AA,1.0,0.0,[],"[1, 9, 4, 10, 2, 11]","[1, 9, 4, 10, 2, 11]"
910DBABB83C7817CC907EAB54CB95C313AAD1845EF58205DF3322C32666BED92,D83A8134EE7A3E4A24451AC557512688877DA2273B9F845DC1DF503F26065D0E,1.0,0.0,[],"[1, 9, 4, 10, 2, 11]","[1, 9, 4, 10, 2, 11]"
915253CE0BB8B22B80ADFC8CB397F2EB6CB1902E97540295D5A3186F8A8280E5,59E73EB08D9AC8A81E2357C42BB4DB5549F67711559EB32FB1D53D8E4DD9F285,1.0,0.0,[],"[1, 2]","[1, 2]"
915253CE0BB8B22B80ADFC8CB397F2EB6CB1902E97540295D5A3186F8A8280E5,9EC92D208274745A4B1348DCB8337DC43887566292A8A40078EE2DBA0401FFA0,1.0,0.0,[],"[1, 2]","[1, 2]"
915253CE0BB8B22B80ADFC8CB397F2EB6CB1902E97540295D5A3186F8A8280E5,DD7752B5BDA286F998D0E6D6D59F57E2FD1113828A58B05EDDFE330F3CA66CDB,1.0,0.0,[],"[1, 2]","[1, 2]"
915253CE0BB8B22B80ADFC8CB397F2EB6CB1902E97540295D5A3186F8A8280E5,EB27AFEA2292F6DD3F732970F1D90EC8BBE008B004197EA05AA36DA06F784442,1.0,0.0,[],"[1, 2]","[1, 2]"
915253CE0BB8B22B80ADFC8CB397F2EB6CB1902E97540295D5A3186F8A8280E5,F5DFF1BF5A5DB43C3B0D858B654A21A47E36296857B35BD1CDEF475D10145652,1.0,0.0,[],"[1, 2]","[1, 2]"
91D0E1BB0EE821CD8D6342E53A88A22C4368B33AF495E995CA901D4C30B5E5DB,2CDC126A7635987DDDCE74CDEDD22E0D362B5149563583257DE863758030DEB1,1.0,0.0,[],[1],[1]
92A1ACA234E94F3BC6BA7BBAFB57E731AEE0E6CEC80CDFB7CC53AB5EDEC8AD33,50BDA17EA26030309E44FA121DD63945A5058E05A0DBFDDC23A8FE9ABCFFC0BD,1.0,0.0,[],"[1, 2]","[1, 2]"
92A46DC2D8887A2453541F40A3DE832C415BF9AFBABC6DFD0FCE4F7928ABEA8E,4DEA18598DD53A399345F411709CAE976E9B336100230821D5CE854057D2E240,1.0,0.0,[],"[1, 2]","[1, 2]"
92A46DC2D8887A2453541F40A3DE832C415BF9AFBABC6DFD0FCE4F7928ABEA8E,8BC3711B9AF5D68A2735AB955087BCD633B9A71DFAB49971C25985004D7EA02F,1.0,0.0,[],"[1, 2]","[1, 2]"
92A46DC2D8887A2453541F40A3DE832C415BF9AFBABC6DFD0FCE4F7928ABEA8E,8FB4A034E053EFA00D2426413059EFFAB1E344A70CA7D532A82E8F0588DA847D,1.0,0.0,[],"[1, 2]","[1, 2]"
92AB76BA05B7FBD8ED86F9E6CEA558E99A167F03F6BC8DE81B6FDB17558FAAC8,1BDD67F3E049E3B8C61150C0380944A007AECB33B840086D5B9506E59894BD5D,1.0,0.0,[],[1],[1]
92AB76BA05B7FBD8ED86F9E6CEA558E99A167F03F6BC8DE81B6FDB17558FAAC8,4E3E26C319508B99BB5F7587CACC0DC8082D65AE2060CD1E5437309825FC320B,1.0,0.0,[],[1],[1]
92AB76BA05B7FBD8ED86F9E6CEA558E99A167F03F6BC8DE81B6FDB17558FAAC8,897348ACB653444A4B65EB7E67B1A4AAD7E2564C978789C9A43F5196C0CEC458,1.0,0.0,[],[1],[1]
92AB76BA05B7FBD8ED86F9E6CEA558E99A167F03F6BC8DE81B6FDB17558FAAC8,9C5DD0337DA51ABE9A650CB0B2B5CD97660C1B1B37B62392FE79389F59AC16B4,1.0,0.0,[],[1],[1]
92AB76BA05B7FBD8ED86F9E6CEA558E99A167F03F6BC8DE81B6FDB17558FAAC8,C81D4B1DB9976DF8F689BA2A4CF3F0DC99E5761BDBD924167BD653DE39E562FC,1.0,0.0,[],[1],[1]
92AB76BA05B7FBD8ED86F9E6CEA558E99A167F03F6BC8DE81B6FDB17558FAAC8,DA63E45C7FCDDF3C5FB63BA0FC900CE57EB216A1EDF5A4F8F0F82E97586F34C9,1.0,0.0,[],[1],[1]
92AB76BA05B7FBD8ED86F9E6CEA558E99A167F03F6BC8DE81B6FDB17558FAAC8,DB1B12474DF53DEBA4A8170426CE9E84D5DA834DAFA2E6B2394344ED29BABE18,1.0,0.0,[],[1],[1]
92AB76BA05B7FBD8ED86F9E6CEA558E99A167F03F6BC8DE81B6FDB17558FAAC8,E204A06E88C4C7FC9E1279162A7CCA33874A367362BED29FF3C320C13410F8F1,1.0,0.0,[],[1],[1]
92AB76BA05B7FBD8ED86F9E6CEA558E99A167F03F6BC8DE81B6FDB17558FAAC8,E88C7C0D01FB32D8C2AA554741E1F9CD8F3ED0E1BB54A3CAD6A6417E6CC33EA8,1.0,0.0,[],[1],[1]
92AB76BA05B7FBD8ED86F9E6CEA558E99A167F03F6BC8DE81B6FDB17558FAAC8,F00DC49491DB5EAE3F0C487AD9B11B0D413DF5EEF2364215935F5216F87A66AE,1.0,0.0,[],[1],[1]
92ACE26D6DE1525810A5E4C58D61E4C2892157C8FD5090F763BEC1E80F65022A,5E17318818B53E5A270A2688FDC7ADB0F2B0D8980A816CF79EBE459E305AA4AB,1.0,0.0,[],[1],[1]
92EB90911AA574161961D6DFA387ADAB52497BECB867A23041601EF051809352,994F3492C8CED4220440C53443E5E8039BBA2AB7A6B50F3AB8A89668200288B7,1.0,0.0,[],[1],[1]
939FC13959563BFDF4FAA54748F875FE1002486362B321BD31CA409CF126B15B,181BB53854CC3A2B4706BF54C665032A5CDD5B379B11DD4DB9AB8606FD317710,1.0,0.0,[],[3],[3]
939FC13959563BFDF4FAA54748F875FE1002486362B321BD31CA409CF126B15B,B0B11DDA8BA48DADF517D46BB4F89C38E1EC05F228DBFA2609C32279D56FB5E3,1.0,0.0,[],[3],[3]
